2.768381455040638262e-01 -3.742434044294649931e-02 9.737244267456699465e-01 -2.277295342260581834e-01
2.865731657793254561e-01 -3.971111735048163394e-02 9.732790127532221502e-01 -2.296257026861630024e-01
2.963039179499713516e-01 -4.201598959604777028e-02 9.728709129423459556e-01 -2.313486259970598258e-01
3.060313393326491993e-01 -4.433488220851926342e-02 9.726131632930290483e-01 -2.324298487482380493e-01
3.157547785521403472e-01 -4.667040898072712801e-02 9.720738163631147399e-01 -2.346752981062356636e-01
3.254746762441066976e-01 -4.902063973335787916e-02 9.719056390786818822e-01 -2.353708323625931242e-01
3.351938231672664803e-01 -5.137397418402758070e-02 9.719237445944596265e-01 -2.352960575391878084e-01
3.449138822780214442e-01 -5.372353729464971611e-02 9.720879983840557959e-01 -2.346165454474196665e-01
3.546375203642489482e-01 -5.605823556214058895e-02 9.726387171329835546e-01 -2.323228915408578343e-01
3.643661362476253718e-01 -5.837210724225681824e-02 9.730838594486187487e-01 -2.304513017550171849e-01
3.741021244552271696e-01 -6.065472964837252678e-02 9.741104996279548178e-01 -2.260724098924446201e-01
3.838489771080121349e-01 -6.289049455083661755e-02 9.752557683166128699e-01 -2.210795928284078893e-01
3.936067882749396118e-01 -6.507794291086926863e-02 9.763027394781523816e-01 -2.164092439972391257e-01
4.033738105280240127e-01 -6.722390689965708488e-02 9.770994673282894505e-01 -2.127830607608952040e-01
4.131502913699269808e-01 -6.932633340068142247e-02 9.781922985856987829e-01 -2.077012926960952743e-01
4.229378692552993035e-01 -7.137647186741211125e-02 9.793183571892586370e-01 -2.023253698183540839e-01
4.327368690951992614e-01 -7.337129552848352387e-02 9.804761096450677060e-01 -1.966382425045419546e-01
4.425460448871529895e-01 -7.531549194679992842e-02 9.813557024487643554e-01 -1.922003779166273074e-01
4.523625398415634380e-01 -7.722241305263072286e-02 9.819417431951027453e-01 -1.891835430764660653e-01
4.621856979642792185e-01 -7.909469304239261089e-02 9.826872853591784862e-01 -1.852719600841171432e-01
4.720170315542790984e-01 -8.092354056216097269e-02 9.835755671214710949e-01 -1.804968247966673989e-01
4.818577034502418144e-01 -8.270143941437091417e-02 9.845538463164353882e-01 -1.750820484901733365e-01
4.917101971899782709e-01 -8.441252818451901174e-02 9.859342150074128508e-01 -1.671338495868480711e-01
5.015759765442828755e-01 -8.604528281418853675e-02 9.872115917121799811e-01 -1.594154107641622686e-01
5.114537847365833168e-01 -8.760363684966573916e-02 9.883413934445164362e-01 -1.522540311589625217e-01
5.213418161156729846e-01 -8.909578983863297719e-02 9.892586548072064279e-01 -1.461756268638489953e-01
5.312393635269965220e-01 -9.052343093091651249e-02 9.902429855679947268e-01 -1.393514604637751675e-01
5.411450994241367995e-01 -9.189317703102758972e-02 9.909003908983021747e-01 -1.345972336922079959e-01
5.510581754407474220e-01 -9.320870330354007194e-02 9.917085767852786837e-01 -1.285071933026314950e-01
5.609799506831487648e-01 -9.445686781825943235e-02 9.926373161835323478e-01 -1.211245578731118128e-01
5.709100626160896752e-01 -9.563693062068182038e-02 9.933785407155039104e-01 -1.148872266439527751e-01
5.808479155182253439e-01 -9.674987441764393292e-02 9.941833778500682728e-01 -1.077005627034114260e-01
5.907935560963517574e-01 -9.779093055010051883e-02 9.949360727166299823e-01 -1.005097567762041899e-01
6.007463761195347418e-01 -9.876096132457722054e-02 9.956196932995162729e-01 -9.349559515923681896e-02
6.107057013813507185e-01 -9.966176556918372731e-02 9.962375500926672345e-01 -8.666454745374936597e-02
6.206708074029271271e-01 -1.004962199241025006e-01 9.967767203220030403e-01 -8.022574290160275345e-02
6.306413486514467204e-01 -1.012629558986991724e-01 9.973230911552855016e-01 -7.312080311695745571e-02
6.406171459743229546e-01 -1.019579585122214749e-01 9.978276118517670490e-01 -6.587910917887324080e-02
6.505985795540131233e-01 -1.025663444725231493e-01 9.984421312198484832e-01 -5.579704835535209684e-02
6.605855461662935024e-01 -1.030759684473800397e-01 9.989355857398625194e-01 -4.612695028462435870e-02
6.705775170604886259e-01 -1.034749973540410040e-01 9.994327420470086043e-01 -3.367779868696808149e-02
6.805736500272822065e-01 -1.037508355950747946e-01 9.997690812105405334e-01 -2.148916600135708857e-02
6.905723879214871186e-01 -1.039059077109242557e-01 9.999546372338474765e-01 -9.524887113610750258e-03
7.005722514141980994e-01 -1.039483345288984978e-01 9.999994596132376623e-01 1.039602440913268283e-03
7.105720639079208256e-01 -1.038928933607656119e-01 9.999495119847479074e-01 1.004855618817568873e-02
7.205710375956152491e-01 -1.037515800031584556e-01 9.998341121026875777e-01 1.821395826922354161e-02
7.305686293363394812e-01 -1.035331314920530932e-01 9.996754454604668272e-01 2.547555187664597015e-02
7.405644192284344118e-01 -1.032436788603695865e-01 9.994745041786777806e-01 3.241474196702649746e-02
7.505578471994061029e-01 -1.028818454740146743e-01 9.992016164284840407e-01 3.995159229251652594e-02
7.605480300404714455e-01 -1.024395386495400850e-01 9.988227342435210820e-01 4.850923168119144341e-02
7.705338900307818761e-01 -1.019085982551368036e-01 9.983352325974393926e-01 5.767810117037062978e-02
7.805149892453165927e-01 -1.012944394187848124e-01 9.978752800846539817e-01 6.515309199091348646e-02
7.904913031968849868e-01 -1.006068890642506514e-01 9.973788417927790251e-01 7.235638150223988596e-02
8.004622383718424938e-01 -9.984533284080128468e-02 9.967985441905953259e-01 7.995412621943102927e-02
8.104269532397243569e-01 -9.900632460394956369e-02 9.961340106396409100e-01 8.784664391419144680e-02
8.203848133775207829e-01 -9.808952171120280394e-02 9.954281798802209202e-01 9.551302895602110932e-02
8.303352091586114758e-01 -9.709498605527455695e-02 9.946405755797124160e-01 1.033930626805379671e-01
8.402777911361078989e-01 -9.602511310504839581e-02 9.938671600842986509e-01 1.105805955218845671e-01
8.502115585200544778e-01 -9.487635611893753540e-02 9.928739402077590981e-01 1.191693704620557792e-01
8.601345123947399252e-01 -9.363771151841773777e-02 9.917020305195134444e-01 1.285577016886867985e-01
8.700439550008447487e-01 -9.229537981776465838e-02 9.901648316545229589e-01 1.399057045104792618e-01
8.799377020491989665e-01 -9.084184643097409362e-02 9.885645918005915300e-01 1.507980365858026528e-01
8.898153767044610918e-01 -8.928279137073265315e-02 9.869527425954635058e-01 1.610101980723461501e-01
8.996770072861967060e-01 -8.762524165746052307e-02 9.853581627588603453e-01 1.704971879078560348e-01
9.095219730329408003e-01 -8.587143727044876940e-02 9.836188482974425051e-01 1.802608145826943842e-01
9.193500970900130298e-01 -8.402554148982559201e-02 9.819932595121628749e-01 1.889159555799396484e-01
9.291607873321597877e-01 -8.208915694703365629e-02 9.801296435923363415e-01 1.983579636706417071e-01
9.389517979635002565e-01 -8.005562704250064610e-02 9.780555060647910803e-01 2.083444913031038404e-01
9.487228434779325648e-01 -7.792818861408025433e-02 9.761404002253053491e-01 2.171403211013206158e-01
9.584714007720418483e-01 -7.570007202563198978e-02 9.735490822410666212e-01 2.284779737033333924e-01
9.681952546116963099e-01 -7.336644267734390712e-02 9.712053384507131071e-01 2.382439727775700622e-01
9.778969106465458250e-01 -7.094213866600293517e-02 9.691138337240414735e-01 2.466138221687802501e-01
9.875782572381517355e-01 -6.843793952551495419e-02 9.671455159164749071e-01 2.542234274071912825e-01
9.972398367500741045e-01 -6.585852331394219383e-02 9.651608535085099971e-01 2.616572698296921184e-01
1.006882369288307988e+00 -6.320877391203817697e-02 9.633380489351508480e-01 2.682905206559126343e-01
1.016504222065501839e+00 -6.048492625192864597e-02 9.610209013810726564e-01 2.764757260750290713e-01
1.026102978682000844e+00 -5.768076680807329021e-02 9.587196476495828401e-01 2.843530151249740734e-01
1.035680328079535473e+00 -5.480431328345220648e-02 9.567426918176181738e-01 2.909354252296928456e-01
1.045238905300247323e+00 -5.186606599288774017e-02 9.549669335267300108e-01 2.967122442208245392e-01
1.054778821418762336e+00 -4.886779227695296768e-02 9.530095134626823672e-01 3.029403691316585601e-01
1.064299208605054892e+00 -4.580807169547096436e-02 9.510614920693952756e-01 3.090016800969531685e-01
1.073799006622482066e+00 -4.268502271768980644e-02 9.488904600613856655e-01 3.156056000841810927e-01
1.083275749425751000e+00 -3.949271033293990513e-02 9.464488611417580799e-01 3.228537644870711487e-01
1.092725917924805445e+00 -3.622259249423904343e-02 9.435726543215717799e-01 3.311655870052742645e-01
1.102148169855036608e+00 -3.287287234508851769e-02 9.408674899741050757e-01 3.387748017634012454e-01
1.111541446521260079e+00 -2.944275920301338972e-02 9.377751190046934582e-01 3.472431801716734934e-01
1.120901212895936361e+00 -2.592226271526995932e-02 9.341617221297496831e-01 3.568499361182294605e-01
1.130226126304380685e+00 -2.231043890332873314e-02 9.308075563088770155e-01 3.655096347817673452e-01
1.139515285114903742e+00 -1.860764926670949171e-02 9.270079032393742091e-01 3.750417941133272759e-01
1.148764204409080225e+00 -1.480548539661872068e-02 9.227566845235819493e-01 3.853830577062913876e-01
1.157970338752672079e+00 -1.090086283027919510e-02 9.184515313085334087e-01 3.955335442627012643e-01
1.167130163287624312e+00 -6.888838396264366365e-03 9.134900283975371238e-01 4.068611163754419779e-01
1.176241861998768456e+00 -2.768658701294826694e-03 9.088302897796798341e-01 4.171660393404370004e-01
1.185306216509341093e+00 1.454657140554011180e-03 9.040210222043489896e-01 4.274880014837934006e-01
1.194325587512400366e+00 5.773240852699680625e-03 8.998390823206903200e-01 4.362219915688130278e-01
1.203302111386027162e+00 1.018018910312411436e-02 8.954508583688345347e-01 4.451603758720232284e-01
1.212233608832115506e+00 1.467768560854120462e-02 8.908329371555954168e-01 4.543310225801655000e-01
1.221114412612322120e+00 1.927443660125518696e-02 8.853064243694525048e-01 4.650081020478876170e-01
1.229940299881502552e+00 2.397577597489384399e-02 8.798512239435110072e-01 4.752492227506632805e-01
1.238714131113457073e+00 2.877358775109659789e-02 8.748994457728280771e-01 4.843046146656070361e-01
1.247436679232071022e+00 3.366400421570093365e-02 8.695930620955851786e-01 4.937690820163082028e-01
1.256108223434545756e+00 3.864431719390642311e-02 8.647018382413581561e-01 5.022855073979538565e-01
1.264730825938368941e+00 4.370889487512373550e-02 8.598052289290134542e-01 5.106221384804330299e-01
1.273301844653242476e+00 4.886027476973744954e-02 8.543826855036050771e-01 5.196443271235159367e-01
1.281819388655650815e+00 5.409960686000371555e-02 8.491117472575717695e-01 5.282132530230543299e-01
1.290284516603438014e+00 5.942321562175238020e-02 8.439003220810091799e-01 5.364999966370668227e-01
1.298695072357431535e+00 6.483261715865046293e-02 8.381952367799377912e-01 5.453702825048573066e-01
1.307052815770723520e+00 7.032328871286919192e-02 8.333425653700828883e-01 5.527568803211887483e-01
1.315362429745696282e+00 7.588653437595228868e-02 8.285700373613124059e-01 5.598854286254262291e-01
1.323624783097921531e+00 8.151973437048441740e-02 8.238911329214563262e-01 5.667480931537425271e-01
1.331840150090382480e+00 8.722124070568676446e-02 8.191728887022532435e-01 5.735466662924733061e-01
1.340009944456237001e+00 9.298786675640365040e-02 8.147780759074878532e-01 5.797729616155756771e-01
1.348137648337237149e+00 9.881367420891289111e-02 8.107562444571959626e-01 5.853839014473043445e-01
1.356224137787309880e+00 1.046965526925083545e-01 8.065347053727834892e-01 5.911867463240706444e-01
1.364271667186250259e+00 1.106326262633233609e-01 8.029663276199572319e-01 5.960243927126835928e-01
1.372282802435173865e+00 1.166177237307359504e-01 7.992555897565674083e-01 6.009912663615716300e-01
1.380258654554043174e+00 1.226497654034477275e-01 7.959107466005939102e-01 6.054139769163652263e-01
1.388203211761790845e+00 1.287229704091791549e-01 7.929976485066850822e-01 6.092246953816563559e-01
1.396123314025487394e+00 1.348280414827325302e-01 7.910214210739128227e-01 6.117884531455390906e-01
1.404019742738716436e+00 1.409636950733192673e-01 7.882616590006912283e-01 6.153401961106407247e-01
1.411886546484241611e+00 1.471372823339921199e-01 7.850956418554828620e-01 6.193745499611130745e-01
1.419723552287316615e+00 1.533486567050070803e-01 7.823028782239881407e-01 6.228982314330873127e-01
1.427533461619755695e+00 1.595940685304535755e-01 7.796766866868244383e-01 6.261822931359999345e-01
1.435314427484318367e+00 1.658754982123768207e-01 7.765131969650030941e-01 6.301009878893969463e-01
1.443062998388092932e+00 1.721968445617492738e-01 7.731974305933803082e-01 6.341653832588142192e-01
1.450776059210197921e+00 1.785614653428650445e-01 7.694101820786437562e-01 6.387550169773325015e-01
1.458446111185186522e+00 1.849778376043305361e-01 7.645930076017152244e-01 6.445134077166799758e-01
1.466073412619235850e+00 1.914449850148634558e-01 7.608630505552168577e-01 6.489124889380798455e-01
1.473659457536086181e+00 1.979604681816413136e-01 7.563398393404499043e-01 6.541789108695468258e-01
1.481198862809603778e+00 2.045298610183190757e-01 7.515344920191373568e-01 6.596937981408808049e-01
1.488688806547963983e+00 2.111555875039872465e-01 7.464468955134050399e-01 6.654449880932336026e-01
1.496129277497925125e+00 2.178368269733413631e-01 7.416408778606531360e-01 6.707971439161649618e-01
1.503515869027149066e+00 2.245775696059766346e-01 7.356677612472870553e-01 6.773425610881165237e-01
1.510841045106531499e+00 2.313849978450089329e-01 7.293569623466008567e-01 6.841333360365822180e-01
1.518104477443683153e+00 2.382582727444440274e-01 7.233201665919478662e-01 6.905128069785534395e-01
1.525307024450564208e+00 2.451953228167066401e-01 7.171798295377747046e-01 6.968881489193030632e-01
1.532447063286336730e+00 2.521966910690352504e-01 7.108181126121565496e-01 7.033758673586234522e-01
1.539523837972508025e+00 2.592620006469653626e-01 7.045274746204528427e-01 7.096767133737242883e-01
1.546541085073901423e+00 2.663864463026491269e-01 6.989146867539306474e-01 7.152050479685243545e-01
1.553500566321374343e+00 2.735673271923000360e-01 6.929736231324215012e-01 7.209629377733149935e-01
1.560396496119838217e+00 2.808092484612863537e-01 6.862022884783046672e-01 7.274107637965921969e-01
1.567222754303815302e+00 2.881168745011353227e-01 6.790384144092065366e-01 7.341027392379319005e-01
1.573975183022699564e+00 2.954927690874972757e-01 6.714353714650574956e-01 7.410631160337051160e-01
1.580649393303155348e+00 3.029395096721062552e-01 6.633937125848039518e-01 7.482705273515422029e-01
1.587241355829222433e+00 3.104591498253700954e-01 6.549850546244712080e-01 7.556418319670920036e-01
1.593741876323069517e+00 3.180579538958663299e-01 6.451007124274138471e-01 7.640975532127083358e-01
1.600138763191210511e+00 3.257441869983425109e-01 6.342554349596497554e-01 7.731235627143633327e-01
1.606427954293946359e+00 3.335187930370478449e-01 6.235629591502308555e-01 7.817731358749877568e-01
1.612608745762515339e+00 3.413798482306503179e-01 6.125752089040036319e-01 7.904123059746861468e-01
1.618671937294214658e+00 3.493319320509993831e-01 6.000379789694849642e-01 7.999715143642431858e-01
1.624612966710658801e+00 3.573757090344769072e-01 5.881462631343340464e-01 8.087545815394948656e-01
1.630428720290832967e+00 3.655105001820749266e-01 5.749790577349379594e-01 8.181681264668330122e-01
1.636115430329372566e+00 3.737360312656537453e-01 5.623405744308956900e-01 8.269057251880259640e-01
1.641676700138388512e+00 3.820468921494197811e-01 5.498925937512023632e-01 8.352353772066770654e-01
1.647107884092247065e+00 3.904433237468126205e-01 5.363205461902732507e-01 8.440143788669551839e-01
1.652397521824864546e+00 3.989296196740072520e-01 5.215804026416800410e-01 8.532021352412031412e-01
1.657538308886048473e+00 4.075069006950077233e-01 5.065507019501229724e-01 8.622101752785356066e-01
1.662535963820267026e+00 4.161683897927965781e-01 4.929597765904879525e-01 8.700521011203073973e-01
1.667400667432977324e+00 4.249052550601217226e-01 4.799630041317311524e-01 8.772887293615763138e-01
1.672130139604733223e+00 4.337160423944840248e-01 4.659113814932699382e-01 8.848313876637955433e-01
1.676722229396506725e+00 4.425992179986658059e-01 4.524891034887845720e-01 8.917699317783266411e-01
1.681170163245090388e+00 4.515554123004664744e-01 4.370757099493346454e-01 8.994247182351007286e-01
1.685464413948076334e+00 4.605863044043269627e-01 4.217538290414122870e-01 9.067103769610846964e-01
1.689604676062282484e+00 4.696888216954518969e-01 4.062786491200514050e-01 9.137492321579215870e-01
1.693593237305995647e+00 4.788588375153547405e-01 3.914161369305972360e-01 9.202137837211159521e-01
1.697437790423554471e+00 4.880901706851231148e-01 3.774798829950468115e-01 9.260177848907927833e-01
1.701154154711783884e+00 4.973738829625928282e-01 3.657831423637301627e-01 9.307001089301107921e-01
1.704740004309626800e+00 5.067087475428643240e-01 3.513725345451425008e-01 9.362357299138543976e-01
1.708176342318534990e+00 5.160996640546849923e-01 3.358794787192233011e-01 9.419049717329811555e-01
1.711462294716625143e+00 5.255442673017668431e-01 3.212979466881045743e-01 9.469781567987792803e-01
1.714606599753556671e+00 5.350369802166953237e-01 3.075520721834985594e-01 9.515312516652524311e-01
1.717617056834306544e+00 5.445729958518032987e-01 2.945299875475613782e-01 9.556422376785359551e-01
1.720484924585932385e+00 5.541528263994214276e-01 2.790310516089924420e-01 9.602820795151735256e-01
1.723204981419161008e+00 5.637756904071959951e-01 2.649706363625664585e-01 9.642564813708138782e-01
1.725783168966003700e+00 5.734375287499250406e-01 2.506574428604122495e-01 9.680758474100493727e-01
1.728227800092597022e+00 5.831340444589605543e-01 2.382621244054334564e-01 9.712008855400698915e-01
1.730547971411170449e+00 5.928610907565169397e-01 2.257657570329884567e-01 9.741816170259669505e-01
1.732745589380824125e+00 6.026165616073035913e-01 2.137522824249440956e-01 9.768878962082254702e-01
1.734827630542419508e+00 6.123973607138918362e-01 2.026514799812340062e-01 9.792509268116224019e-01
1.736796785378501129e+00 6.222015071512422280e-01 1.911749901802942964e-01 9.815559704517977657e-01
1.738640011290238707e+00 6.320300826625666613e-01 1.774642139505228644e-01 9.841272543563303055e-01
1.740348774295082723e+00 6.418829318762435676e-01 1.642832901911988053e-01 9.864131997109326644e-01
1.741925371333953088e+00 6.517577909141252235e-01 1.510313853558943320e-01 9.885289680315321181e-01
1.743373435721833120e+00 6.616523242218175227e-01 1.385776688609935414e-01 9.903515687335782136e-01
1.744696209649829965e+00 6.715643836285659640e-01 1.259735519594636366e-01 9.920336003416025950e-01
1.745893922296134271e+00 6.814923332059589223e-01 1.135658593780279196e-01 9.935304703851493002e-01
1.746969270334138402e+00 6.914342846950872756e-01 1.015011089014395268e-01 9.948354260337658461e-01
1.747922201628868466e+00 7.013887121027810867e-01 8.908267825026057463e-02 9.960242348636739740e-01
1.748744130815910625e+00 7.113547965262252415e-01 7.530053935503525087e-02 9.971608840968682053e-01
1.749421702385715705e+00 7.213317194281574363e-01 6.021119143417581060e-02 9.981856602987663196e-01
1.749952165695685347e+00 7.313175540061979119e-01 4.587964950629129512e-02 9.989469744491882297e-01
1.750338939888136602e+00 7.413099848277099335e-01 3.147384918316972063e-02 9.995045756861759001e-01
1.750575421955753885e+00 7.513070860803849893e-01 1.582159816890391785e-02 9.998748306820155474e-01
1.750663772696472442e+00 7.613066144135669511e-01 1.848262432636650285e-03 9.999982919615350019e-01
1.750618086617615976e+00 7.713064414234831467e-01 -1.098535278966578967e-02 9.999396591915403754e-01
1.750436443760100547e+00 7.813047056495578957e-01 -2.534259445939045230e-02 9.996788248763069928e-01
1.750115329308133072e+00 7.912994721248342023e-01 -3.887931420540801514e-02 9.992439136301628499e-01
1.749652908635043858e+00 8.012886841376245517e-01 -5.360314598321347379e-02 9.985623179054524678e-01
1.749035568158800569e+00 8.112694997005053255e-01 -6.986221881110643572e-02 9.975566502123058843e-01
1.748252718964824481e+00 8.212386906830183575e-01 -8.670389624042180998e-02 9.962341262859538693e-01
1.747298545741767795e+00 8.311929360487931850e-01 -1.041258769397842981e-01 9.945641265154945287e-01
1.746164986480752468e+00 8.411283358204891814e-01 -1.225794576875826186e-01 9.924587026939839518e-01
1.744846505689701122e+00 8.510408882932929409e-01 -1.411090218792979689e-01 9.899940625803143046e-01
1.743343039698342700e+00 8.609270747422415049e-01 -1.595754335566834381e-01 9.871857378453173792e-01
1.741650274759399597e+00 8.707825970962488338e-01 -1.789666323310901419e-01 9.838551440695300077e-01
1.739763362535190261e+00 8.806027955513345828e-01 -1.984034923898708447e-01 9.801204284206660455e-01
1.737679805816700229e+00 8.903831506033320631e-01 -2.182934892309608133e-01 9.758831654247243081e-01
1.735389527979474211e+00 9.001171416071667153e-01 -2.397435422452649512e-01 9.708362549635753957e-01
1.732885318852762424e+00 9.097983031990081182e-01 -2.610780141254946396e-01 9.653177044581203736e-01
1.730163594119204618e+00 9.194205582776833197e-01 -2.832428627795305909e-01 9.590482160373705600e-01
1.727222679000816941e+00 9.289781067902229683e-01 -3.049149583903566496e-01 9.523795819681427632e-01
1.724062488570194285e+00 9.384653952385074716e-01 -3.270943417763106376e-01 9.449916886290214979e-01
1.720678886328322665e+00 9.478753087191886806e-01 -3.495938656660050325e-01 9.369013443734119928e-01
1.717067739023284689e+00 9.572002507188890341e-01 -3.725989638785208169e-01 9.279924633943210655e-01
1.713221565939514024e+00 9.664307069443693887e-01 -3.965923398175356107e-01 9.179948344070678612e-01
1.709134353092925052e+00 9.755569781947073249e-01 -4.208022912487955347e-01 9.071523751166458149e-01
1.704796775527584352e+00 9.845668927729036568e-01 -4.466537064325138418e-01 8.947069165543012348e-01
1.700204306476875926e+00 9.934496041252242060e-01 -4.717788648212065672e-01 8.817169062165141069e-01
1.695355300549949096e+00 1.002194870198980015e+00 -4.979499428079315337e-01 8.672057739992193870e-01
1.690245299431825998e+00 1.010790232366056696e+00 -5.239722190128487389e-01 8.517353542637283725e-01
1.684882339649437677e+00 1.019230113828315520e+00 -5.485439741290349946e-01 8.361217067190230834e-01
1.679277168190804304e+00 1.027511124023294586e+00 -5.724127043852047514e-01 8.199656674876235618e-01
1.673435076519438791e+00 1.035626724498525997e+00 -5.959239092691169803e-01 8.030409045381319277e-01
1.667354286960943455e+00 1.043565001636350020e+00 -6.201396919474718716e-01 7.844914036949687253e-01
1.661035308333547844e+00 1.051315027391407808e+00 -6.435598555182090452e-01 7.653957880504630440e-01
1.654485099292253070e+00 1.058870631826079878e+00 -6.663823438563635237e-01 7.456102009740120939e-01
1.647701724690228131e+00 1.066217542085863501e+00 -6.901740153502370356e-01 7.236434401936759908e-01
1.640687591607408180e+00 1.073344514247971393e+00 -7.125374950677039187e-01 7.016340343246251221e-01
1.633456316697915467e+00 1.080251098737192716e+00 -7.336053407869421727e-01 6.795757529289001564e-01
1.626021468745883825e+00 1.086938089009304331e+00 -7.532572273375648386e-01 6.577260443860583061e-01
1.618393048960473868e+00 1.093403378642029411e+00 -7.723162418908700033e-01 6.352382407503268658e-01
1.610581956768735390e+00 1.099646799491444948e+00 -7.898001035215534982e-01 6.133643260553635068e-01
1.602600628259563731e+00 1.105671091544290441e+00 -8.063650219384778106e-01 5.914181696516985776e-01
1.594454616050622331e+00 1.111470733836441793e+00 -8.227293281496922406e-01 5.684333317130190188e-01
1.586147236707869057e+00 1.117036759785172917e+00 -8.386334957195844542e-01 5.446961169837332140e-01
1.577683940608265667e+00 1.122362711679848468e+00 -8.539096783956392489e-01 5.204212343306744426e-01
1.569070231223789413e+00 1.127441779948709089e+00 -8.687102893514311308e-01 4.953205357896636740e-01
1.560316242352994820e+00 1.132275143179602983e+00 -8.819775528315968449e-01 4.712914133539827244e-01
1.551432096260949356e+00 1.136864860794813969e+00 -8.947372257520064265e-01 4.465929879136145697e-01
1.542423055489271499e+00 1.141204282625814859e+00 -9.069519586424186208e-01 4.212340735442552941e-01
1.533295449066119254e+00 1.145288422397976902e+00 -9.184487764648973096e-01 3.955399411060021020e-01
1.524059537757962213e+00 1.149121445851763568e+00 -9.286249868973265320e-01 3.710197214568879409e-01
1.514726572168772822e+00 1.152711743021921142e+00 -9.378651001566686851e-01 3.470000776774097573e-01
1.505304571742816178e+00 1.156061438084895920e+00 -9.464322638110810315e-01 3.229024156265152268e-01
1.495799438509789914e+00 1.159167373808037249e+00 -9.544878170447081978e-01 2.982499071470668395e-01
1.486216605300819671e+00 1.162024574213170069e+00 -9.619693173092255245e-01 2.731575233370459599e-01
1.476561511222687084e+00 1.164627109529484228e+00 -9.689342457783340912e-01 2.473184735477255147e-01
1.466841188849639099e+00 1.166974390735978195e+00 -9.750212817065857518e-01 2.221114590003241962e-01
1.457062769099354504e+00 1.169066444671496452e+00 -9.805488921107188283e-01 1.962749861302957310e-01
1.447231849473279652e+00 1.170895892816628869e+00 -9.855143287576786371e-01 1.695921808731400693e-01
1.437354856112534218e+00 1.172457570025363882e+00 -9.897625269620420330e-01 1.427240001601646768e-01
1.427438829932860420e+00 1.173748346698398670e+00 -9.933173580252558921e-01 1.154150174185816780e-01
1.417490264674571065e+00 1.174757797488099387e+00 -9.962552456842556081e-01 8.646088969360191112e-02
1.407516333506952710e+00 1.175474274575343259e+00 -9.983842120290604694e-01 5.682398411865724475e-02
1.397525614927426885e+00 1.175896694445810686e+00 -9.996175553359187838e-01 2.765398821593153394e-02
1.387526774857729572e+00 1.176021120636612682e+00 -9.999961616861351432e-01 -2.770670136006077311e-03
1.377528704862656106e+00 1.175844481440280864e+00 -9.994699599532771428e-01 -3.255455653207200289e-02
1.367540269611550618e+00 1.175371317337296384e+00 -9.980717129104051955e-01 -6.207137736586097743e-02
1.357569555890663304e+00 1.174610841635113534e+00 -9.959405174261086735e-01 -9.001380865745152449e-02
