-9.661971725735890582e-01 -2.175212627171782653e+00
-4.563573700404923716e-01 -2.258735648906665450e+00
6.962444155956998282e-02 -2.498470594710408665e+00
-6.150849727946273715e-01 -2.374280213054271282e+00
1.449083025501801680e-02 -3.093297680716472264e+00
-7.463144877585154990e-01 -2.432567796263335413e+00
2.642663235970944546e-01 -2.016414264615154828e+00
-6.795934891626986829e-01 -2.335148193103404601e+00
-9.991410581473567643e-01 -2.008287564918769252e+00
-9.069446261877764925e-01 -2.535596282450342187e+00
2.448992460725975540e-01 -2.052706959429559497e+00
-1.076404221164104225e-01 -2.029863302845158923e+00
7.629758132267190351e-01 -1.392601308410085892e+00
5.992178163668281377e-01 -2.006006440600508256e+00
5.235739443103581969e-01 -2.869641569190844343e+00
-8.694062083135305485e-01 -2.940439138434943978e+00
2.261269074029370052e-01 -2.439840273442718033e+00
-3.320181902832867737e-01 -3.106285376801579012e+00
-3.761904779931389831e-01 -3.085812575992668894e+00
-1.127506388148821648e+00 -2.904219244706550906e+00
-4.050436499267461299e-01 -1.550124096256379147e+00
-6.837440543944284244e-01 -2.521194725331378894e+00
-1.052470925679840574e+00 -1.907599403287141948e+00
-8.073120464992592504e-01 -1.988508952097301608e+00
-4.417613277475641032e-01 -1.510149665581476786e+00
1.587234729561951552e-01 -1.322152783252082964e+00
-6.952307106952627658e-01 -1.793471519844529016e+00
-2.934840638279011538e-01 -1.957207430877205390e+00
3.934727310014397017e-01 -2.338175814423931076e+00
5.521405102268019949e-01 -2.570491973614449588e+00
5.607724718675338726e-01 -1.977527992384443323e+00
-3.507421014932151637e-01 -1.826594355298349237e+00
9.836206453234885849e-01 -2.596066386618946176e+00
-3.807557861943702271e-01 -3.232524102549760414e+00
-1.290662554516046612e+00 -1.910280257543841786e+00
-6.672853123022438604e-01 -2.624571972661696062e+00
-6.674158997054806530e-01 -2.241072001146764414e+00
-9.092840937660783274e-01 -2.138853056708023281e+00
-1.797293518175267224e-01 -1.889743801082243158e+00
-1.758234472288577876e-02 -2.266338836553538183e+00
-1.901320505960588103e-01 -2.431249939576717090e+00
-6.279983201170660223e-01 -2.306439130800103321e+00
2.199623938953076951e-01 -2.536018191728651949e+00
-1.020638690864498876e+00 -1.551012693080451754e+00
-5.568885208727447633e-01 -8.595397682246759263e-01
-6.757757544894166246e-01 -2.165461738821038207e+00
-1.154614921073205291e+00 -2.057671073183956700e+00
-9.533338382894207541e-02 -1.657057505834074185e+00
1.022064822077937696e-01 -2.093546122795982622e+00
3.388707772928713502e-01 -1.897112519227295735e+00
2.268893693945128742e-02 -1.936273662862161737e+00
-2.361784324670852808e-01 -2.064035910608523761e+00
2.308457713452866100e-02 -1.567057792838887575e+00
1.041877471276876355e-01 -1.888654629141653718e+00
-1.970546355065810884e-01 -2.131509158957503480e+00
-7.978985142378103301e-03 -2.733453261374111598e+00
-1.036044075212561699e+00 -2.122511809019339335e+00
2.709305257493952457e-01 -1.531427744714716876e+00
-3.931442776017464169e-01 -2.150904230243822379e+00
-3.129298438841677799e-01 -1.527480829426959286e+00
4.369513926884177613e-01 -1.702058381246502883e+00
-9.978467748587998010e-01 -1.830697737970965022e+00
-1.141515396408920857e-01 -1.832163016264655608e+00
-2.071631662064278290e-01 -2.105548385594325111e+00
-8.164977158987689609e-01 -9.848961072074217116e-01
-9.565342563740373283e-01 -1.088737482227424280e+00
-2.787920372078243059e-01 -1.709766342732767841e+00
1.513372546580116218e-01 -1.278807608357989345e+00
-6.282290899719887856e-01 -1.655560474965119155e+00
-4.299791137900213500e-01 -2.706077128774336149e+00
-8.603749051560869443e-01 -1.969361255801296950e+00
3.235280921158397716e-01 -2.313833655720188620e+00
-1.889554092647942329e-01 -2.075330293852695629e+00
2.665463656682687255e-02 -1.900090777531302511e+00
-4.551411739117318112e-01 -1.567403738087506992e+00
-4.157536757335116295e-01 -1.470203962305083323e+00
-1.254509166563271938e+00 -2.651765474450471949e+00
-2.388508310055924844e-01 -2.403983988334697841e+00
3.401886829135917223e-01 -1.907873566955367917e+00
-8.091732239984302799e-01 -2.258613896133027765e+00
4.315249771531102230e-01 -1.487826297559450950e+00
3.396714068457051816e-01 -2.172278153960072622e+00
-3.795669926237810188e-01 -1.972911407583266774e+00
-1.199315601460919423e+00 -1.622388813451640432e+00
-2.356888970365288438e-01 -2.673970681417081607e+00
-7.433164878230176242e-01 -1.617588070609613293e+00
3.351058503446302517e-03 -1.879780879374539637e+00
-2.674053845636768512e-01 -8.541285328131897892e-01
-2.940021741075514727e-01 -1.158647644210501371e+00
-6.766063699697031364e-01 -2.253211127726916008e+00
-1.485674972859885590e-01 -1.339910012564633934e+00
-1.381878065174021730e-01 -8.657190975404055466e-01
4.805518150211265382e-01 -1.401678909287763064e+00
-1.852891921155312982e-01 -1.530056530766758627e+00
-2.677933517245286166e-01 -1.740439881484383777e+00
