x y err
1 170.085532137747 88.1357050133805
2 93.62620211008215 30.93074702023757
3 18771.97246970825 18625.29004188607
4 17164.078027882122 17039.22597684089
5 2858.8682851176377 2805.3493875814534
6 359.7616601129914 320.8169204084568
7 323.52619467981765 288.7468552356212
8 73.52236378425727 38.33580042446438
9 47.901112952559686 13.73729793914045
10 41.23212858381053 10.741746028728265
