2.412584224185869743e+02 -1.850000000000000000e+02
2.430584224185869289e+02 -1.850000000000000000e+02
2.448584224185869402e+02 -1.850000000000000000e+02
2.467584224185869743e+02 -1.850000000000000000e+02
2.486584224185869516e+02 -1.850000000000000000e+02
2.506584224185869516e+02 -1.850000000000000000e+02
2.526584224185869516e+02 -1.850000000000000000e+02
2.546584224185869516e+02 -1.850000000000000000e+02
2.567584224185869743e+02 -1.850000000000000000e+02
2.588584224185869402e+02 -1.850000000000000000e+02
2.610584224185869289e+02 -1.850000000000000000e+02
2.632584224185869743e+02 -1.850000000000000000e+02
2.654584224185869630e+02 -1.850000000000000000e+02
2.677584224185869743e+02 -1.850000000000000000e+02
2.700584224185869289e+02 -1.850000000000000000e+02
2.724584224185869630e+02 -1.850000000000000000e+02
2.748584224185869402e+02 -1.850000000000000000e+02
2.773584224185869402e+02 -1.850000000000000000e+02
2.798584224185869402e+02 -1.850000000000000000e+02
2.823584224185869402e+02 -1.850000000000000000e+02
2.849584224185869630e+02 -1.850000000000000000e+02
2.875514505342808320e+02 -1.851634151081614448e+02
2.901014197984474094e+02 -1.856615534222624717e+02
2.926577712086114502e+02 -1.865241092199439095e+02
2.950747715708985197e+02 -1.877228770394427499e+02
2.973084379137586666e+02 -1.892360424980543883e+02
2.993181234566854982e+02 -1.910360700130975715e+02
3.010672572734027312e+02 -1.930902038762081929e+02
3.025240097853559860e+02 -1.953610643200222796e+02
3.036618719752988227e+02 -1.978073277304219744e+02
3.044601377808288589e+02 -2.003844786262918660e+02
3.049042808895956682e+02 -2.030456197227571522e+02
3.049862190795103629e+02 -2.057423253369084648e+02
3.047044612936693966e+02 -2.084255226063017403e+02
3.040641347736206512e+02 -2.110463844844029211e+02
3.030768917572178225e+02 -2.135572182628369831e+02
3.017606974389146899e+02 -2.159123334517031481e+02
3.001395030510565789e+02 -2.180688732248441397e+02
2.982428100152199022e+02 -2.199875942999799463e+02
2.961051330948840246e+02 -2.216335810619635254e+02
2.937653723186286925e+02 -2.229768809340168332e+02
2.912661051031812462e+02 -2.239930494348823800e+02
2.886528114577911879e+02 -2.246635950033006282e+02
2.859730463691476530e+02 -2.249763154951930062e+02
2.832734306532089477e+02 -2.250000000000000000e+02
2.805734306532089022e+02 -2.250000000000000000e+02
2.778734306532089136e+02 -2.250000000000000000e+02
2.751734306532089249e+02 -2.250000000000000000e+02
2.724734306532088794e+02 -2.250000000000000000e+02
2.696734306532089249e+02 -2.250000000000000000e+02
2.668734306532089136e+02 -2.250000000000000000e+02
2.639734306532088794e+02 -2.250000000000000000e+02
2.609734306532088794e+02 -2.250000000000000000e+02
2.579734306532088794e+02 -2.250000000000000000e+02
2.548734306532088567e+02 -2.250000000000000000e+02
2.517734306532089477e+02 -2.250000000000000000e+02
2.485734306532089022e+02 -2.250000000000000000e+02
2.452734306532089477e+02 -2.250000000000000000e+02
2.418734306532088567e+02 -2.250000000000000000e+02
2.384734306532088794e+02 -2.250000000000000000e+02
2.349734306532088794e+02 -2.250000000000000000e+02
2.314734306532088794e+02 -2.250000000000000000e+02
2.278734306532088567e+02 -2.250000000000000000e+02
2.241734306532089249e+02 -2.250000000000000000e+02
2.204734306532088794e+02 -2.250000000000000000e+02
2.166734306532089249e+02 -2.250000000000000000e+02
2.127734306532089477e+02 -2.250000000000000000e+02
2.088734306532088567e+02 -2.250000000000000000e+02
2.048734306532088567e+02 -2.250000000000000000e+02
2.007734306532089477e+02 -2.250000000000000000e+02
1.966734306532089249e+02 -2.250000000000000000e+02
1.924734306532088794e+02 -2.250000000000000000e+02
1.882734306532089477e+02 -2.250000000000000000e+02
1.838734306532088567e+02 -2.250000000000000000e+02
1.794734306532088794e+02 -2.250000000000000000e+02
1.750734306532089022e+02 -2.250000000000000000e+02
1.705734306532089022e+02 -2.250000000000000000e+02
1.659734306532088794e+02 -2.250000000000000284e+02
1.613734306532088567e+02 -2.250000000000000284e+02
1.566734306532089249e+02 -2.250000000000000284e+02
1.518734306532088567e+02 -2.250000000000000284e+02
1.469734306532088794e+02 -2.250000000000000284e+02
1.420734306532089022e+02 -2.250000000000000284e+02
1.371734306532089249e+02 -2.250000000000000284e+02
1.320734306532089022e+02 -2.250000000000000284e+02
1.269734306532088794e+02 -2.250000000000000284e+02
1.218734306532088567e+02 -2.250000000000000284e+02
1.165734306532089022e+02 -2.250000000000000284e+02
1.113734306532088567e+02 -2.250000000000000284e+02
1.059734306532088794e+02 -2.250000000000000284e+02
1.005734306532089022e+02 -2.250000000000000284e+02
9.507343065320890219e+01 -2.250000000000000284e+02
8.947343065320887945e+01 -2.250000000000000284e+02
8.387343065320885671e+01 -2.250000000000000284e+02
7.817343065320892492e+01 -2.250000000000000284e+02
7.247343065320887945e+01 -2.250000000000000284e+02
6.667343065320892492e+01 -2.250000000000000284e+02
6.077343065320894766e+01 -2.250000000000000284e+02
5.487343065320885671e+01 -2.250000000000000284e+02
4.887343065320885671e+01 -2.250000000000000284e+02
4.277343065320894766e+01 -2.250000000000000284e+02
3.667343065320892492e+01 -2.250000000000000284e+02
