2.05505078495296;2.24066191653442
1.54875803156768;1.05722564356053
1.97475091005734;1.37761687961293
0.495653338716256;0.868317164035689
1.9859080558757;0.340509557444493
0.776297677932235;0.902950673860867
1.45223872221441;0.980044010180475
2.08048064101889;1.10239430433451
1.16479872912638;1.73734451397045
1.45603773214026;0.105435762975836
1.65400523521711;1.82504603483761
2.71648663113871;0.564396498115935
0.903915457017166;1.62891146863673
2.41652234042506;1.97447933847876
2.33476387850874;1.86913384935286
2.356448239435;0.283075896422741
1.67564007638295;-0.416134059861256
1.36375345364113;0.456541256809031
2.41841622196568;1.50597486903324
2.02522555073597;1.46132177963543
1.92013114315494;1.45388175390732
2.47539431590068;0.968046989403829
1.20198002266248;0.525593467729398
2.06194556538253;0.521512022704564
0.906006826355278;2.17648322370156
2.14254943277298;0.876517910557609
1.59460764882312;1.39311538851571
2.09947599876545;1.01587622946505
2.55364898850281;1.01674371774312
2.84680526455431;1.2287661810421
2.21689828759758;0.285294107785336
2.06186228174747;0.884470122397538
1.36769750302411;1.6094566553396
2.10898490099285;1.1740809138238
2.58578341941496;1.54849808381995
2.53388179867961;0.835668089285773
1.64854796304419;0.435865185641964
2.95320806800693;1.1167570476023
1.8974925879013;1.14885974735424
1.36251591113442;0.697777863667026
1.81627390969374;1.49760270744376
1.889534846142;2.13013361478595
0.56942249853239;0.668402523604911
1.55328661188116;2.09215172061829
1.65402343602486;1.45241765804964
2.44736936349536;0.929414821299944
1.8379153146461;1.68741585525049
1.65518118545701;0.0288881699282155
1.99227736161905;0.921753702664986
1.45880621817157;0.822893858927319
2.12203490260303;1.25358499096401
2.36003832407095;0.366716056403069
2.04641565618255;1.27288742217328
1.51791268346528;0.482827119739495
1.88971423425346;1.07115036954839
2.223194828987;1.79858650383838
1.41799570609899;0.785018868051462
1.69770962327744;0.938629791549963
1.91285272306655;1.53300186852594
1.89665729758008;1.74777015108773
2.85615739386885;0.922993212655841
1.35095702537462;1.7674504017678
1.44158287383585;0.44501112670494
