1.199006649469246177e+01 2.848288334230748564e+00 2.792315899863243800e+00 2.781243399136416716e+00 2.781681016800048312e+00 2.781373508700559771e+00 2.781383014969646794e+00 2.781379227966190637e+00 2.781379525174181300e+00 2.781379480075043542e+00
1.093849855198916288e+01 1.430475141960679863e+01 8.242254264375151962e+00 7.231798595815378761e+00 5.853692954010352167e+00 4.606062353908405349e+00 3.730284652129428835e+00 3.063001453240497440e+00 2.527222740365541398e+00 2.100732484579755699e+00
1.278335054273830984e+01 2.656303985414225632e+00 1.682704714998960904e+00 1.518501102357402877e+00 2.020072842420660209e+00 1.623448165356127459e+00 1.852958758488305158e+00 1.618873934599076359e+00 1.828597118171508384e+00 1.618327010038310254e+00
8.625659817023242582e+00 2.530097994976696629e+00 2.163155749640265579e+00 2.230430903633490836e+00 2.253899149501581878e+00 2.259144613705597937e+00 2.260496702876994668e+00 2.260867760201988208e+00 2.260967950607627230e+00 2.260995057334592495e+00
1.064969201504249163e+01 2.817303126558127868e+00 2.976656619184831598e+00 3.089612262890554018e+00 3.086975055355452024e+00 3.093425851922626979e+00 3.089179803476800323e+00 3.092420838834403884e+00 3.089928543228070534e+00 3.091828020149661960e+00
3.678610899387624045e+01 2.215749597428474971e+01 1.018566457468170761e+01 3.716838900154094016e+00 2.378913763065896525e+00 2.196783948440341305e+00 2.224435007404124143e+00 2.227416591645617672e+00 2.228310255911152726e+00 2.228521781037632543e+00
1.117484647451741253e+01 4.998633883156035296e+00 3.756224914222224598e+00 3.679992705709102641e+00 3.645334222146373371e+00 3.645573763075176110e+00 3.644732916245906562e+00 3.644810992261748872e+00 3.644779844513461597e+00 3.644785716048128066e+00
1.009690283252367777e+02 1.153685269682496113e+02 1.387177578308723866e+02 1.366571627378684752e+02 1.378168618300257151e+02 1.380705240813795456e+02 1.381731943146004369e+02 1.382013206334647748e+02 1.382105461130148285e+02 1.382131466060990306e+02
2.053600234733856311e+01 4.328555700238744031e+00 4.418860455723836012e+00 4.222221799955330646e+00 4.206137993073527426e+00 4.201915211716959142e+00 4.201126931316253810e+00 4.200935583449006749e+00 4.200892703440487708e+00 4.200882614643372648e+00
3.321051744930702654e+01 7.176481237326085250e+01 7.934019591718816855e+01 8.372188246524395083e+01 8.187939626424821427e+01 8.005155694594020588e+01 7.823155004306498483e+01 7.639981349778061315e+01 7.457056925109499446e+01 7.276246531928055106e+01
5.780678574323149022e+00 4.728322608462180554e+00 4.172971590415904153e+00 4.467193259252603355e+00 4.724702973174998988e+00 4.784462137798358938e+00 4.794848986343060560e+00 4.796637335659183599e+00 4.796944411567693578e+00 4.796997182621760558e+00
6.042785860875676462e+01 8.264718944829793656e+01 1.254477595246495270e+02 1.239892296775431930e+02 1.234137324385264236e+02 1.216627164160159538e+02 1.197592822352727637e+02 1.177099328655382351e+02 1.155851127735297297e+02 1.134278764257704069e+02
4.631748025542601965e+01 8.094945727438778604e+00 3.847200212528324670e+00 4.030278741136100074e+00 4.280000502180778987e+00 4.399470397085425866e+00 4.446249034667553168e+00 4.466071264433502108e+00 4.473018811695379959e+00 4.475874981773176664e+00
9.097649916169012840e+01 1.424830153130336328e+02 1.651187940268252419e+02 1.506396258552979930e+02 1.697636996644627345e+02 1.633019956794869927e+02 1.679910460712603424e+02 1.626975522884423810e+02 1.675016000476053648e+02 2.102802326453983142e+02
1.537572539944707373e+01 4.816396020099605657e+00 3.268384661216097165e+00 3.052031830335067308e+00 3.059262130291125814e+00 3.061954568849186042e+00 3.062371370240079660e+00 3.062509992791806912e+00 3.062508021939266634e+00 3.062517443542112083e+00
6.744928247817972178e+00 2.909243813313057370e+00 2.721609890956591560e+00 2.683600039976941964e+00 2.678826726310419737e+00 2.678166171129871209e+00 2.678083699898474279e+00 2.678072365990508796e+00 2.678070856072717110e+00 2.896825254345147371e+00
1.151664719641479806e+01 2.702103441944314177e+00 1.979954638461235206e+00 2.000940428743424704e+00 2.004299596790314109e+00 2.005788690414734177e+00 2.005446433870634149e+00 2.005678256641717283e+00 2.005592057169965692e+00 2.005635132064645276e+00
5.882589392200872958e+00 2.874015724260411186e+00 2.223284248741779212e+00 2.167050182372755263e+00 2.207636947178947651e+00 2.223137588309224366e+00 2.228704271648380253e+00 2.230702139476051560e+00 2.231443925346783708e+00 2.231711327973683545e+00
1.311800758154464397e+01 5.015269927892193280e+00 3.581444912850561213e+00 3.568290983927224769e+00 3.573100265667304321e+00 3.573182959261722136e+00 3.573214223463947903e+00 3.573216522321939870e+00 3.573216906767647139e+00 3.573216932641918753e+00
6.466112562059024071e+01 1.059280213987668446e+02 1.402013291939093733e+02 1.314105692727453061e+02 1.428527089512645034e+02 2.112742122265359797e+02 1.484044620093191043e+02 1.437144127981637212e+02 1.494751861225024072e+02 2.170638778346818185e+02
8.652039820756630206e+01 1.928123054353023633e+02 1.493653331574908520e+02 1.678364439438290674e+02 2.786195232012123029e+02 2.141771876581753702e+02 2.179756377567477159e+02 2.025904758913112857e+02 2.677803702446444731e+02 2.679433023043269486e+02
5.542509413425794662e+01 7.150532202734706289e+01 1.026245790400408566e+02 1.494731692451034633e+02 1.149679988138358482e+02 1.169576228896626873e+02 1.516316448643936781e+02 1.154422006700282424e+02 1.093030950669240582e+02 1.140875695965690539e+02
6.578738615443661786e+01 1.018548186372808146e+02 1.169327274553393750e+02 1.141274248750888347e+02 1.144863868499108861e+02 1.140968565405731852e+02 1.143171993836897826e+02 1.141972409124131929e+02 1.143071489410657335e+02 1.142402925927661528e+02
2.899166844469786497e+01 3.478059994663283749e+00 8.955697568892886373e-01 8.700657983218804681e-01 8.669491666837627619e-01 8.644926022429103574e-01 8.649746645261877642e-01 8.646705025798283595e-01 8.647940173463641855e-01 8.647329474533489435e-01
7.703109885451034700e+01 1.162162847160325327e+02 1.505929271114033838e+02 2.463306363859479973e+02 1.774732933289108132e+02 1.811054529311018939e+02 2.545494206196276821e+02 2.560889311035780906e+02 2.545660965193308698e+02 2.529506225395118406e+02
9.563492220646044473e+01 9.481727052947587708e+01 7.203445134282392814e+01 5.448537575293558888e+01 5.273983497851644131e+01 5.540445937078275307e+01 5.556436292826886358e+01 5.554953125052826124e+01 5.540574429506654042e+01 5.527198495171342074e+01
2.342048975866551430e+01 3.642411749351048655e+01 3.779053176357719934e+01 3.803337301726847386e+01 3.813357931777108689e+01 3.838476403797871228e+01 3.848555222804242248e+01 3.870110993876453875e+01 3.878375943895289879e+01 3.895358828326422440e+01
1.320376846028549700e+01 1.852046981591998431e+00 9.843288923447562899e-01 8.981432250997616329e-01 1.061784590762042235e+00 9.390947119270834920e-01 9.336843892361718078e-01 1.003650008992873932e+00 9.408164314989518884e-01 9.325757309596990341e-01
1.849686194962073316e+01 3.138299249919840328e+00 1.959539469416620161e+00 1.973294122502865733e+00 1.972782035248167087e+00 1.973041021760933766e+00 1.972990781288218365e+00 1.972994615219117787e+00 1.972993724316785880e+00 1.972995815401138220e+00
2.740342159099352415e+01 8.731498424291254778e+00 3.719990392449235017e+00 3.086234858075168397e+00 3.010552574570901196e+00 3.006697461458407883e+00 3.004234604579163914e+00 3.004518660610942860e+00 3.004235925384870498e+00 3.004302522796803654e+00
1.131012196227811017e+01 1.547489628263847727e+00 1.299247123723466846e+00 1.336111508268755133e+00 1.322593900849892590e+00 1.327468217661949890e+00 1.325615160667708015e+00 1.326279701918956500e+00 1.326035652659766972e+00 1.326124387648724090e+00
7.961372638699471338e+01 1.131590674262749445e+02 7.543063140194550442e+01 8.697101373110234590e+01 8.914671326973298449e+01 8.678163964499955796e+01 8.632938332619190192e+01 8.562120327983829782e+01 8.516189139129565433e+01 8.483584131428230535e+01
1.162572363811804266e+01 2.535371591952881420e+00 2.803939562572573596e+00 3.176622138831968201e+00 2.927060677888457363e+00 3.062280350088633973e+00 2.951052901991718880e+00 3.016040889372933353e+00 2.966342256752337647e+00 2.998501673575679760e+00
4.475603324135843764e+01 1.042782459604156564e+01 4.115986602990742149e+00 3.566202388004235946e+00 3.589094092121730029e+00 3.547230899164872220e+00 3.565560097518059468e+00 3.555462635642876013e+00 3.560773097831140266e+00 3.557922894195619801e+00
9.308487421082386248e+00 2.580072548535778054e+00 2.398248350333288759e+00 2.386052172579130826e+00 2.380245513941172675e+00 2.380098172689655289e+00 2.380564342717120141e+00 2.380821763855217377e+00 2.380924119952213758e+00 2.380961735971205862e+00
3.288248729456597630e+01 4.352365128645008951e+01 6.202719929273649058e+01 5.465743316528676843e+01 4.333767136768773298e+01 4.750532591971852980e+01 4.576232084253960863e+01 4.665973772204819880e+01 4.661833484963329255e+01 4.668434759311928417e+01
8.651089777138563974e+00 4.539824764976216009e+00 4.403208952758093986e+00 4.466041751697662932e+00 4.467398812129746766e+00 4.467619064569209542e+00 4.467597544736487514e+00 4.467595020191913235e+00 4.467594540501613309e+00 6.170272980655969519e+00
1.697375359959708163e+01 1.950844996378196328e+01 2.286732835029819455e+01 2.450714449293706210e+01 2.725826569960353041e+01 2.771736032392330173e+01 2.803852579496972552e+01 2.823080544342029441e+01 2.847014633852206344e+01 2.834797007604790764e+01
3.198114743475799671e+01 7.738765592805595617e+00 4.022645977378727977e+00 3.967946659842764845e+00 3.971988670568885826e+00 3.972371031313228773e+00 3.972427380528836593e+00 3.972438593545487340e+00 3.972439828110170268e+00 3.972439999385512177e+00
3.166682075748476421e+01 5.617620295091752425e+00 4.808608119466294184e+00 4.743010135631831048e+00 4.759899831363998857e+00 4.748713739455442173e+00 4.755157569878195822e+00 4.751206953605615624e+00 4.753547434769197721e+00 4.752089535863802894e+00
1.636390572781555193e+02 9.521426303022482784e+01 6.012443243082694977e+01 4.801049201446505776e+01 4.277065678387607051e+01 3.939478669550528167e+01 3.701579233854871376e+01 3.509501689855359530e+01 3.345685305104222351e+01 3.196489721409088247e+01
1.962672155623300085e+01 3.073253635457146693e+00 1.669515124433193165e+00 1.566786137719841765e+00 1.562422541245680696e+00 1.561763170720411820e+00 1.561739727360341501e+00 1.561732798680838030e+00 1.561732954520937744e+00 1.561732844148571386e+00
