7.202939955899754665e+00 5.032604787694721971e+00 2.590304763466666493e+00 2.714035414880154651e+00 2.864616084360828374e+00 2.902014771746500799e+00 2.904590585345681486e+00 2.905206558455055710e+00 2.905328500734452923e+00 2.905355569274285621e+00
9.211347758418988008e+01 2.138924922093451926e+02 1.945902197588189608e+02 1.072320139568117696e+02 1.292419122969384375e+02 1.686440560559489086e+02 1.005483785295002122e+02 9.200691304148617178e+01 8.901494715265479840e+01 9.047335081189015682e+01
3.397568658495355010e+01 8.867123346018146890e+00 3.324826036433547571e+00 1.609294816931532646e+00 1.615954886658867107e+00 1.708533926621541799e+00 1.747875476260703165e+00 1.755629893927194596e+00 1.758935919971388540e+00 1.759744129393870038e+00
1.651050170274899997e+01 3.083599608446242257e+01 3.393742502797646665e+01 3.246520114681818114e+01 3.198196440789300254e+01 3.111029572522848596e+01 2.999100640981710697e+01 2.865572371623492742e+01 2.714742916536074802e+01 2.562731617373335880e+01
4.638519999624278967e+01 4.932762670931707305e+01 3.110377845643145278e+01 2.568454456461316582e+01 4.391874442856583016e+01 4.330209140323103156e+01 3.867881997215855705e+01 4.349266925311724918e+01 4.632130791390511604e+01 4.966185008594398198e+01
9.528183050278311583e+00 9.268396471186518326e+00 5.330997686148508663e+00 5.090139159729460516e+00 5.443715703105496573e+00 5.727806976327944000e+00 5.752342748263684413e+00 5.758445571522661233e+00 5.758764130105985757e+00 5.758908960635866769e+00
3.547275821663991024e+01 6.713034467785711001e+01 1.345644554586119490e+01 1.446442454248322917e+01 1.423352299722923853e+01 1.417145657042941487e+01 1.404330421097232495e+01 1.419967268182196385e+01 1.440843687641722504e+01 1.559958802923928722e+01
4.014655662506699230e+01 5.200897869515513605e+01 9.639348045352742034e+00 4.530749519858874308e+00 3.661043385620309287e+00 3.539194959150813169e+00 3.511130571839486070e+00 3.508709808184478529e+00 3.508220630830539477e+00 3.508129207611803579e+00
9.187148130269545021e+00 2.027808280740567959e+00 1.885425970100809367e+00 1.720090266949774405e+00 1.832765284422581242e+00 1.719334210308600674e+00 1.789240782146315434e+00 1.723719329569950887e+00 1.766130252740835127e+00 1.728151437242559929e+00
8.462325635357400344e+00 1.216675748225564391e+01 6.078345629576826781e+00 4.521794211933416463e+00 3.904273563404451863e+00 3.708685558372578850e+00 3.628062089051656169e+00 3.588560238706546723e+00 3.567513798081965337e+00 3.555528317746742495e+00
3.177635095974925861e+01 2.191666869394730810e+01 1.819124661151100852e+01 1.847063393200533454e+01 1.899310023195004149e+01 2.838768115449643759e+01 2.816105123563085399e+01 2.801523975496649044e+01 2.785448398517269908e+01 2.765332074108390614e+01
2.366483790645710528e+01 3.982976715044954119e+01 3.960842826308526554e+01 3.744140664066569002e+01 3.739815400882044827e+01 3.705359645091317589e+01 3.692263159368721404e+01 3.663083450197922986e+01 3.635435436907914664e+01 3.600624935138974081e+01
2.385521508773483745e+01 3.528344566440437546e+01 1.620365734356573029e+01 4.685226078845766473e+00 2.491253658774009061e+00 2.299134953769427892e+00 2.320673973574884918e+00 2.271500835022035147e+00 2.295587831816558566e+00 2.280246332100535955e+00
