7.202939955899754665e+00 4.185025440720803402e+00 2.998370699048900079e+00 3.165982452337296138e+00 2.909091550847840324e+00 2.908319193434424133e+00 2.905893736941118188e+00 2.905447059315254599e+00 2.905376847257506778e+00 2.905364692600458376e+00
9.211347758418988008e+01 1.370559288722416511e+02 2.163092552829677970e+02 1.337847983567532424e+02 1.559210316651233939e+02 1.647502710990655430e+02 1.090152393692643500e+02 9.241561534568160141e+01 9.236342331206323308e+01 8.767211152765509041e+01
3.397568658495355010e+01 6.837631890924243727e+00 2.426126951252304931e+00 1.401893529256075466e+00 1.627810748875829994e+00 1.717014818327916137e+00 1.755007434252530585e+00 1.757754646572319057e+00 1.759604495057630613e+00 1.759921746515944907e+00
1.651050170274899997e+01 2.842372377435825115e+01 2.752102677170815070e+01 2.904576460438302377e+01 2.641752675188504895e+01 2.428177541772973669e+01 2.253182193883806406e+01 2.167669867783619608e+01 2.074412157521371114e+01 1.986613117984660448e+01
4.638519999624278967e+01 3.629083320512240363e+01 3.982139114585135076e+01 4.204307054350159945e+01 3.890299705554269849e+01 5.219126713341724155e+01 4.961184087955101774e+01 4.207994552364468177e+01 4.552481933840132200e+01 3.988060822994298604e+01
9.528183050278311583e+00 6.049129856338236522e+00 4.333045197792745107e+00 5.220882820130756663e+00 5.569802968829835166e+00 5.965932255910582072e+00 5.741351942219545812e+00 5.762679127372702936e+00 5.758534146461713910e+00 5.758999506709549188e+00
3.547275821663991024e+01 6.058104280683733123e+01 1.526750359397453494e+01 7.340497275320972292e+00 1.187794855684425421e+01 8.407273200446685024e+00 7.327811265718721323e+00 2.820379484266017478e+00 1.863832174614961756e+00 1.847951021002372629e+00
4.014655662506699230e+01 4.280559979828095152e+01 9.915012949056245972e+00 4.660215276886615854e+00 3.590189216592404531e+00 3.561375436156584584e+00 3.513273065505889470e+00 3.508982473310057415e+00 3.508320518424576928e+00 3.508134610401603126e+00
9.187148130269545021e+00 2.814817342065436101e+00 2.762073721362903633e+00 3.922393053660229167e+00 1.767420630310205798e+00 1.777171243821371593e+00 1.691871824363362586e+00 1.800875722685090441e+00 1.687094797700688487e+00 1.851588144624610077e+00
8.462325635357400344e+00 1.125860461978948379e+01 5.161467559551941697e+00 3.960085289655117968e+00 3.732574800695820816e+00 3.638589826797835158e+00 3.594097367478660043e+00 3.570541740219831173e+00 3.557292792701696182e+00 3.549537572836379606e+00
3.177635095974925861e+01 1.930391779482133785e+01 1.388015586835195059e+01 1.844473605754440371e+01 9.254576713543912092e+00 7.297897010389192474e+00 4.321900620484871780e+00 4.276496684924937952e+00 4.276252746478500733e+00 4.271741143895838810e+00
2.366483790645710528e+01 3.195612111077306139e+01 3.766210138404783692e+01 3.704361206992066258e+01 3.710741495822809810e+01 3.669011077640198693e+01 3.648013925826885639e+01 3.613852695881404742e+01 3.577525782199400339e+01 3.543905540611425664e+01
