x y err
1 1.1866687956134339 0.5694123827541399
2 1.0989585000658006 0.5299205729286702
3 0.6126401076788341 0.11781823610795902
4 0.6203517393039492 0.13191876302683833
5 0.54741092540952 0.07505663008145912
6 0.5209876887420549 0.0602546703978938
7 0.49250642914778625 0.03737212939427735
8 0.489200833511152 0.037917710237952956
9 0.4846077023665022 0.0325487938091941
10 0.4739498398543641 0.032137925689449516
