x y err
1 2.129718680421466 0.3942834806746306
2 1.3836146764162525 0.4472113468778408
3 1.2745760603433274 0.4091953450651583
4 1.1245937415863103 0.28056134565623764
5 1.0909739421460798 0.23479652014135208
6 1.1499656793522237 0.2874459348781882
7 1.5705047429628716 0.5829342867048238
8 1.8762843364733055 0.8309474345745075
9 2.5222411560703115 1.3297401468126813
10 2.150658719148168 1.2251166072484432
