x y
0.11087262544910313 0.14243062334561085
0.12052570411121799 0.1428825146061195
0.13018086156697703 0.1432864734611139
0.13983802425494896 0.14363790036421514
0.1494970501326771 0.14393218362973742
0.1591577283436287 0.14416470601695083
0.1688197641146523 0.14433084347529157
0.1784827734255984 0.14442597557986928
0.18814627985560262 0.14444549883543487
0.1978097178937322 0.14438480803096274
0.20747243158606596 0.1442393077266968
0.21713364400411864 0.14400443677874847
0.22679244064465623 0.14367567021226077
0.23644777799133532 0.1432485100347557
0.24609847077389288 0.14271850130139327
0.2557431937768817 0.14208124156206758
0.2653804841002779 0.14133238141459542
0.2750087395994532 0.1404676440481553
0.28462621647818487 0.13948283725403546
0.2942310161378056 0.13837386146147346
0.30382110099413256 0.13713670535242747
0.3133942765333455 0.13576747396751945
0.3229481857421512 0.13426242109475336
0.3324803094063894 0.13261796091611788
0.3419879825640183 0.1308306680649747
0.3514684114681118 0.128897278264849
0.3609186794411566 0.12681470912303475
0.3703357387481249 0.1245800739858276
0.37971643633996394 0.12219067150562671
0.3890575133723037 0.11964399368370318
0.39835561094965716 0.11693772951051348
0.4076072788244931 0.11406976443800543
0.4168089698770307 0.11103818655359374
0.425957053189647 0.10784128953561056
0.4350478120874428 0.10447758618215724
0.4440774557465481 0.10094581598260724
0.45304211937509964 0.0972449497597404
0.46193789005499153 0.09337416517690625
0.470760816293605 0.08933284678397913
0.4795069085083476 0.08512060121196341
0.48817213896619094 0.08073727514063916
0.49675246419067043 0.07618292836414442
0.5052438449360169 0.0714578241301631
0.513642238068886 0.06656242599270557
0.5219436031780054 0.061497390476523806
0.5301439309878145 0.056263545945838433
0.5382392175621352 0.05086188614363529
0.5462254711928639 0.04529355834408155
0.5540987216834157 0.0395598666239535
0.5618550250555381 0.03366227186106846
0.5694904165815592 0.027602406944903568
0.577000775079653 0.021382132215299443
0.5843819700443799 0.015003463614600476
0.5916299103878723 0.008468566386156784
0.5987405646164101 0.0017797524188727931
0.6057099763112845 -0.005060526894882567
0.6125342559656225 -0.012049677460739705
0.6192096158494187 -0.019184965958269018
0.6257323415595816 -0.026463503060585924
0.632098773589255 -0.03388225903378461
0.6383053495874912 -0.04143808379071595
0.644348599046122 -0.04912770263723487
0.6502251578128886 -0.05694772585717511
0.6559317817613586 -0.06489464947404883
0.6614653394154726 -0.07296486375195471
0.6668228113662251 -0.081154650614773
0.6720013173800938 -0.08946019199562155
0.6769981452811009 -0.09787758597368656
0.6818107253622677 -0.10640284213758669
0.6864366177189132 -0.11503188793782076
0.6908735173866748 -0.12376057756980746
0.695119265452011 -0.13258469021858532
0.6991718389374862 -0.14149993617019535
0.7030293371935457 -0.15050196466431534
0.7066899915501691 -0.15958637450337515
0.7101521634077037 -0.16874872179998024
0.7134143492763478 -0.1779845357840221
0.7164751573238742 -0.18728931655700481
0.7193333267994142 -0.19665853401178673
0.7219877301579143 -0.2060876402954106
0.7244373559599822 -0.21557207724553987
0.7266812975211885 -0.2251072750816443
0.7287187501641444 -0.23468865431610764
0.7305490141175854 -0.24431163638874245
0.7321714485166138 -0.2539716522058363
0.7335854797105145 -0.2636641360237204
0.7347906001785778 -0.27338451834683497
0.7357863723425857 -0.28312823312689134
0.7365724298456416 -0.29289070590653843
0.7371484726605736 -0.302667357195342
0.7375142668174546 -0.31245360176343684
