x y
0.1109279621859354 0.1427273694940978
0.1205805898553484 0.1431649084351559
0.1302352215881985 0.14355458280755012
0.13989177745078446 0.14389180028805798
0.14955010923966275 0.14417195667969132
0.1592100001722077 0.14439044250376692
0.16887114981865498 0.14454264175710332
0.17853316880033876 0.1446239423519361
0.18819557566379175 0.14462974942089762
0.19785780023269245 0.14455546665615548
0.20751918228727403 0.1443965077820906
0.2171789410650407 0.14414832107479145
0.22683615869765494 0.1438063912149254
0.23648978881013094 0.14336623006750787
0.24613864381157563 0.1428233927271667
0.2557813967364911 0.14217348693747572
0.2654165835398782 0.14141217361370217
0.275042601566304 0.14053518635504444
0.284657707171271 0.13953834341771454
0.2942600025964557 0.13841755571186748
0.3038474518133284 0.13716882236645594
0.3134178625965457 0.1357882587870881
0.32296888096633847 0.13427212899153607
0.3324979914959999 0.1326168572059395
0.34200253377065515 0.1308190278763599
0.35147971935162664 0.12887538626392775
0.36092663762496535 0.1267828591903148
0.37034024766157964 0.12453856884186784
0.37971740394283804 0.1221398222883521
0.38905485585547284 0.11958411947177564
0.3983492534051016 0.11686915679038254
0.40759715587813 0.11399282651314557
0.41679502627906423 0.11095322289190424
0.4259392443554437 0.10774864505957119
0.4350261045853279 0.10437761050098304
0.4440518277249934 0.10083886257501196
0.4530125609263499 0.09713137511347728
0.4619044035051638 0.09325432790393023
0.47072341642470805 0.08920710671049192
0.4794656227126899 0.08498931844193652
0.48812700733148384 0.08060080909950645
0.4967035395006778 0.07604163684518661
0.5051911925937352 0.07131206235020399
0.5135859359508559 0.06641254565175037
0.5218837414158863 0.061343738832248196
0.530080611668794 0.05610646491704069
0.5381725543715951 0.05070171142712626
0.5461555889881731 0.04513061855750233
0.5540257560054836 0.039394482478720516
0.5617791215799433 0.03349475536850194
0.5694117304754324 0.027433060666493148
0.576919470201226 0.021211248590006337
0.5842982181978829 0.014831324299261373
0.5915438905961301 0.008295441651886282
0.5986524623626328 0.0016059006163388068
0.6056199827591381 -0.005234859790712754
0.612442567172365 -0.012224258243468789
0.6191164319527662 -0.01935957451082726
0.6256378659818174 -0.026637932612682325
0.6320032122406973 -0.034056316364017625
0.6382089100415713 -0.0416115893611434
0.6442514897247904 -0.04930049066862213
0.650127587168909 -0.05711964434342914
0.655833957463909 -0.06506556013858122
0.661367467550267 -0.07313464194858499
0.6667250956539496 -0.08132318517577958
0.6719039583968267 -0.08962738502460232
0.6769013396809913 -0.09804335258352148
0.6817146651439816 -0.10656711013808845
0.6863414895279037 -0.11519459747588096
0.6907795018455791 -0.12392168072497223
0.6950265365235772 -0.13274415055619532
0.6990805633293813 -0.14165772825587963
0.7029396738071898 -0.1506580735443167
0.7066020909629459 -0.15974079515347078
0.7100661673957336 -0.16890145854675861
0.7133303903736268 -0.17813560170092813
0.7163933584395665 -0.18743873283917872
0.719253800874532 -0.19680632933299108
0.7219105798641628 -0.2062338501498695
0.7243626734529374 -0.21571674327800947
0.7266091642492065 -0.22525044441020614
0.7286492367279218 -0.23483037885118177
0.7304821801742902 -0.24445197215156006
0.7321073427486184 -0.2541106586494085
0.7335241398420977 -0.26380187536046895
0.7347320530433941 -0.2735210548852319
0.7357306339934688 -0.2832636326188315
0.7365195057138592 -0.2930250349090659
0.7370983577596755 -0.3028006824482051
0.7374669459896869 -0.31258598958504236
0.7376251039993702 -0.3223763644000053
