x y
0.06171076409909593 0.10154603202733282
0.07130049145484922 0.10081716367593463
0.08090446784143092 0.10004615665978447
0.090523003544084 0.0992289321763743
0.10015626139473954 0.09836137662534221
0.10980424477382937 0.09743935972063658
0.11946676634222231 0.09645875187225156
0.12914345688438844 0.09541542250549427
0.13883379995676773 0.0943052453884806
0.1485371140936388 0.0931241049725895
0.1582525491101199 0.09186789284161002
0.16797910872740782 0.0905325220082882
0.17771562751170966 0.08911395053223745
0.1874607690723109 0.08760817418832108
0.1972130532168826 0.08601122075607326
0.20697086317602342 0.08431915803391603
0.2167324323057664 0.08252811474110133
0.22649584357313396 0.08063428738740594
0.23625902673716714 0.07863393546270302
0.24601977635910338 0.07652337587579398
0.2557757393877728 0.07429900464807913
0.2655244190551902 0.0719573036527598
0.275263193740331 0.06949484821450676
0.2849893056912793 0.06690832269959027
0.2946998492796411 0.06419453175875495
0.3043917959087202 0.061350391718512864
0.31406201888002216 0.05837294057116047
0.3237072880715305 0.0552593394044998
0.33332425956758976 0.052006888325933226
0.34290947827938256 0.04861303417409686
0.3524593988541069 0.04507536504477096
0.3619703687477706 0.04139162197963115
0.37143863033871094 0.03755971800949655
0.3808603778138108 0.0335777297813805
0.39023175819731903 0.02944390358353384
0.39954886414954577 0.025156651021802506
0.4088077193663928 0.02071457297680962
0.41800426877945934 0.016116474907716782
0.4271344097236529 0.011361354196984974
0.4361940060861301 0.006448403945578246
0.4451788863814451 0.001377021156840852
0.4540848641405809 -0.0038532151261881364
0.4629077393916191 -0.009242533677932763
0.4716432875660008 -0.014790963187710116
0.4802872598416063 -0.020498338766625435
0.48883539466275566 -0.026364311661041973
0.4972834340750215 -0.032388353221097066
0.5056271314953728 -0.03856976195232348
0.5138622621711286 -0.04490767720670297
0.521984636462963 -0.051401089700826796
0.5299900864566637 -0.05804883120779475
0.5378744025867962 -0.06484955131951534
0.5456333674125059 -0.07180174051349084
0.5532627911624372 -0.07890374651106656
0.5607585224989073 -0.0861537698438846
0.5681164589193946 -0.09354989039761605
0.5753325484763615 -0.1010900535555481
0.5824027700022073 -0.10877204781032102
0.5893231448634594 -0.11659351899166175
0.5960897481473202 -0.1245519709933755
0.6026987175550809 -0.13264476076296283
0.609146268323563 -0.14086909755640087
0.6154286947297802 -0.1492220387736551
0.6215423758793119 -0.15770049252238083
0.6274837909978195 -0.1663012402006318
0.6332495214937759 -0.17502093666109492
0.6388362519885243 -0.1838561206605175
0.6442407774070542 -0.19280321390597274
0.6494599975301082 -0.2018585298051982
0.654490919007994 -0.21101828652632382
0.6593306499025344 -0.22027860695764886
0.6639764029331363 -0.2296355244721236
0.6684255096823593 -0.23908499097234975
0.6726754212165913 -0.24862287100524402
0.6767237120948041 -0.25824495267676895
0.6805680764901172 -0.26794695532423907
0.6842062949991515 -0.27772453383827855
0.6876362383635882 -0.287573288922012
0.6908558772325479 -0.297488781815212
0.6938632777805761 -0.3074665415523082
0.696656624206771 -0.317502069119104
0.6992342159820567 -0.3275908344722298
0.7015944709637746 -0.33772827588292903
0.7037359173112956 -0.34790981329780346
0.7056571757433779 -0.35813084060112776
0.707356952217323 -0.3683867258825485
0.7088340610686764 -0.3786728205282731
0.7100874339684916 -0.38898446644665663
0.7111161276233596 -0.3993169920834798
0.7119193280403058 -0.40966571393614887
0.7124963480578266 -0.42002594595804055
0.7128466320915883 -0.4303929942149522
0.7129697403096296 -0.4407621546085363
0.712865324134976 -0.45112870909714753
0.712533106981671 -0.4614879255617376
0.7119728893377312 -0.4718350628128557
0.7111845599285085 -0.48216536165960905
0.7101680908328802 -0.49247403614294893
0.7089235505186566 -0.5027562743178047
0.7074510997602181 -0.5130072369531768
0.7057509866250458 -0.5232220480246252
0.7038235453470458 -0.5333957901442781
0.7016692050416914 -0.5435235014203315
0.6992884937579497 -0.5536001650275579
0.6966820398537792 -0.5636207102499047
0.6938505744911914 -0.5735800128004898
0.6907949236757109 -0.5834728875696054
0.6875160216351595 -0.5932940963975877
0.6840149375760769 -0.6030383506835052
0.6802928742420445 -0.6127003110332384
0.6763511665355937 -0.6222746004504669
0.6721912791608667 -0.6317558074821655
0.6678148082867862 -0.6411384790586471
0.663223499319302 -0.6504171349028605
0.6584192550657477 -0.6595862871859042
0.653404148750304 -0.6686404508347683
0.6481804379608481 -0.6775741500980208
0.6427505663442584 -0.6863819256275502
0.6371171636630296 -0.6950583409852562
0.6312830225979041 -0.7035979931829239
0.6252510955171101 -0.7119955265988808
0.6190244929211857 -0.720245640967472
0.6126064675283338 -0.7283430953279235
0.6060004318938198 -0.736282716080264
0.5992099553397843 -0.7440594033401492
0.592238768633428 -0.751668150057374
0.5850907604385347 -0.759104046297444
0.5777699739554931 -0.7663622870028696
0.5702806017826183 -0.7734381748248516
0.562626982269633 -0.7803271358801828
0.5548135953375377 -0.7870247323099371
0.5468450499838575 -0.7935266609166987
0.5387260691882579 -0.79982875220248
0.5304614869583238 -0.8059269770206374
0.5220562589853969 -0.8118174482158508
0.5135154523247408 -0.8174964249137662
0.5048442446932793 -0.8229603174730946
0.49604791365611034 -0.8282056955383322
0.4871318055158856 -0.8332292830581871
0.47810133629577095 -0.8380279498451088
0.4689619925360554 -0.8425987146226879
0.4597193060549323 -0.8469387566965407
0.45037884455630894 -0.8510453969629422
0.4409462302930729 -0.8549160969709668
0.43142714253839953 -0.8585484611201348
0.42182731432302806 -0.8619402305562852
0.4121525369480007 -0.8650892805469386
0.40240865282274274 -0.8679936234973387
0.39260154130836256 -0.8706514072278588
0.3827371225842493 -0.8730609114040413
0.37282135486259127 -0.8752205347782127
0.36286020200990204 -0.8771287819287993
0.3528596647433522 -0.878784273899037
0.34282578471256414 -0.8801857543112648
0.332764659312349 -0.8813320817151117
0.3226824312841322 -0.8822222410426559
0.3125852898824574 -0.8828553537068374
0.30247946888611754 -0.8832306760767558
0.29237125072366543 -0.8833476042694807
0.28226696013978947 -0.8832056756843228
0.27217295760650595 -0.8828045642809796
0.2620956553972489 -0.8821440966939798
0.2520415155090794 -0.8812242638149609
0.24201702794219496 -0.8800452198281342
0.23202870301784057 -0.8786072809137196
0.22208306759301857 -0.8769109329251566
0.21218665709452014 -0.8749568355234822
0.20234600166886302 -0.8727458222326474
0.19256761293918465 -0.8702789101020467
0.18285799284599538 -0.8675573060794283
0.1732236205367378 -0.8645824074790219
0.16367095603072718 -0.8613557974586117
0.15420642929044595 -0.8578792539468318
0.1448364304473893 -0.8541547431042554
0.13556730214731139 -0.8501844252029522
0.1264053295111401 -0.8459706556686147
0.11735673298847928 -0.8415159902788742
0.10842766445490734 -0.8368231777018595
0.09962420912348938 -0.8318951508926602
0.09095237528954392 -0.8267350346317028
0.08241807332610761 -0.8213461352329201
0.0740271207800218 -0.815731931209915
0.06578523423174407 -0.8098960768950283
0.057698031850861684 -0.8038423959632078
0.04977102457697078 -0.7975748810609268
0.04200961646789968 -0.7910976800212721
0.034419091849241 -0.7844150901842503
0.027004616196574845 -0.7775315519561118
0.01977125068600924 -0.7704516425095074
0.012723954121708014 -0.7631800730358221
0.005867568098464664 -0.7557216777978543
-0.0007931801922874092 -0.7480814169151534
-0.007253706960974354 -0.7402643758822757
-0.013509577549337487 -0.7322757619291642
-0.019556503541334078 -0.7241209000303376
-0.025390350362583775 -0.715805224795353
-0.031007129553843098 -0.7073342603814455
-0.03640300524511038 -0.6987136192993838
-0.041574295921022936 -0.6899490156134769
-0.04651746763213331 -0.6810462610041446
-0.0512291347935782 -0.6720112606784715
-0.05570606256393469 -0.6628500065387496
-0.05994516804275698 -0.6535685733555694
-0.06394352109169252 -0.6441731159829633
-0.06769835499289555 -0.6346698622750265
-0.07120705885268383 -0.6250651133691506
-0.07446718935795195 -0.6153652407699172
-0.0774764661373587 -0.6055766862008567
-0.08023278173497937 -0.5957059647098617
-0.08273419962521453 -0.5857596643742131
-0.08497895729769828 -0.5757444380739145
-0.08696548138091188 -0.565667005173476
-0.08869237729895987 -0.5555341459115127
-0.090158430992881 -0.5453526838996313
-0.0913626040461201 -0.5351294834909102
-0.09230402738048177 -0.5248714516550979
-0.0929820207898666 -0.5145855255594748
-0.09339608559966336 -0.5042786816917565
-0.09354590517300285 -0.49395793564067003
-0.09343135136324693 -0.48363032900627057
-0.09305249506341412 -0.47330292953436515
-0.09240958865768564 -0.4629828238163939
-0.09150306464650854 -0.45267710747191964
-0.09033352977433737 -0.44239288073805516
-0.08890175636252684 -0.4321372521762664
-0.08720866494703672 -0.421917331070724
-0.08525531765052138 -0.4117402189051102
-0.0830429283714762 -0.40161299147429214
-0.08057286187912072 -0.39154269342243814
-0.07784663336596606 -0.3815363432843695
-0.07486590869533663 -0.3716009296550768
-0.07163250201885324 -0.3617434006279001
-0.06814837993068215 -0.3519706586505018
