# r_1; r_2; theta_1; theta_2
1.65518118545701;0.0288881699282155;-0.658793025212463;-3.04633609982567
1.99227736161905;0.921753702664986;-0.332769228823254;-2.14685811030305
1.45880621817157;0.822893858927319;-0.877298532576444;-2.23941564775681
2.12203490260303;1.25358499096401;-0.225111062190815;-1.80275027184207
2.36003832407095;0.366716056403069;0.0018710899546161;-2.68398824091679
2.04641565618255;1.27288742217328;-0.32275017602699;-1.77253489062808
1.51791268346528;0.482827119739495;-0.862226473498072;-2.55766603435623
1.88971423425346;1.07115036954839;-0.501370773384567;-1.96476593102458
2.223194828987;1.79858650383838;-0.17880706449198;-1.23309971400953
1.41799570609899;0.785018868051462;-0.994890931622846;-2.24279310785318
1.69770962327744;0.938629791549963;-0.726025341302534;-2.08567925012156
1.91285272306655;1.53300186852594;-0.521690043462322;-1.488185887267
1.89665729758008;1.74777015108773;-0.548648534291531;-1.27068688665112
2.85615739386885;0.922993212655841;0.400137140975261;-2.09312853664579
1.35095702537462;1.7674504017678;-1.11572521279949;-1.24673472850125
1.44158287383585;0.44501112670494;-1.03570708335795;-2.56762880342016
2.08680789963637;0.62296499802461;-0.401032766344313;-2.3885187665596
2.45176540484462;0.289459711207012;-0.0465634160239945;-2.72126616538588
2.05138385626009;1.24355132141535;-0.457362861389366;-1.76683060527122
2.4000798930857;0.761572884679356;-0.119007861626328;-2.24888726106447
2.31445414407185;1.55588657425965;-0.214894451254114;-1.45506853845454
1.38528347343805;1.10257204922463;-1.1542430299187;-1.90928722202692
2.07864869379934;0.439643522550078;-0.47096986226973;-2.57352240604927
2.44382333335272;0.908274685612726;-0.115797808878374;-2.10659568966983
2.71879845743717;1.18646830021727;0.149272578423419;-1.83051271338624
2.93784078010739;1.15028422937273;0.358515806554994;-1.86921827105387
3.01478003012547;0.813713511114526;0.425765904175843;-2.20871514534854
2.27688682823909;1.27152438710086;-0.321708599316236;-1.75421328131635
2.6187162374848;1.03138760151571;0.0106444912593021;-1.99801989912675
1.84137263492432;1.39561710449606;-0.77607088887348;-1.63780631201379
3.10560340275891;1.55215579613636;0.478893540854615;-1.48561841441815
2.55401781335854;1.91774768326285;-0.0818496359328452;-1.12470640963608
1.45448441290073;0.852845093243796;-1.19042976891452;-2.19460950117587
2.16089139137103;1.19158780913494;-0.492959983063641;-1.86117316966573
2.12596626727958;1.56559330065215;-0.536718065626431;-1.49275873327071
2.66948813243028;1.30146322411215;-0.00192343501067632;-1.76275663428838
2.80284083723147;1.46510758986853;0.122812515247399;-1.60525460172792
2.51348667404006;1.46785797817986;-0.17504541592486;-1.6089146034089
1.72417180718144;1.8536980817144;-0.972743488311665;-1.22975421872394
1.59046498726902;0.947517012179507;-1.11470573912922;-2.1428841518182
2.43305067729494;1.63694426733965;-0.280241524634848;-1.46067225207375
3.18312305126099;0.797484462872818;0.461849981423681;-2.30761130749626
2.00216917784986;1.56385756460891;-0.726933002308832;-1.54898378001041
2.49746973310817;1.6320105013614;-0.239297036228743;-1.48884581556888
2.10905713824656;1.9556399978658;-0.635209574883282;-1.17348708880477
1.63798368849488;0.746238743759758;-1.11362270337802;-2.39139677093904
2.26122289419282;0.796484878867015;-0.497560595899488;-2.34988702046654
1.35212506487753;1.51974628510953;-1.41366888126567;-1.63558226213984
2.61988862921016;1.0880673500414;-0.152755755268385;-2.07641989072129
1.8631152453994;0.738911286392481;-0.916225729486858;-2.43492020451764
2.76010014613405;1.61153034331237;-0.0257844205613752;-1.57182048608726
2.58399755577956;1.7232353519878;-0.208276607270169;-1.46980143033353
1.98750787972131;1.66036620175596;-0.810999396187976;-1.54251613466419
2.28453938905903;1.95831346051867;-0.520045608755991;-1.25456428016258
2.18611037315753;2.11001016290032;-0.624398045249918;-1.11300351367607
1.91734068221254;1.61367981445217;-0.89893667807416;-1.61960232126597
1.78741008439946;1.83519105156958;-1.03447731441276;-1.40848711440088
2.43353949885126;0.861413260255813;-0.393804621999376;-2.39277716254341
2.53043489837727;0.524275211653926;-0.302218733960367;-2.74053272625197
2.75337940858831;1.944509108031;-0.0844287125034822;-1.33101941257178
2.45030818485076;1.5904869428023;-0.392490165102488;-1.69586326286713
2.60549489146487;1.70578899291093;-0.242123965825141;-1.59147951291393
1.77956616241312;1.08057555143484;-1.07270912665467;-2.22769788195144
2.95129837948074;1.54386340361163;0.0945263180438789;-1.77549283957523
2.55549998299514;1.39132362376069;-0.305611843965381;-1.93918595966676
2.02839364508078;1.82857029616633;-0.836899390719259;-1.51315778706802
1.68168243686547;0.606395532889207;-1.18762112071301;-2.74661473202783
2.22825585489313;0.791231393762944;-0.644882974975536;-2.57311996452977
3.03664457639491;2.10029494559403;0.159856324313261;-1.27545318176861
2.49263980011042;0.501590833395561;-0.38760137246894;-2.88560594868616
2.3684167728987;2.75952416218218;-0.515077778666118;-0.639166720131105
2.66821198310384;1.45195345544844;-0.218331499282531;-1.95827096192488
2.00717720041299;1.32538514903219;-0.882209483481769;-2.09640533718472
1.27372042382097;1.71596895657535;-1.61829910621105;-1.71741387746262
2.55815585682499;1.06429063803776;-0.336291406394287;-2.38070318985664
2.53212860373497;1.58760669794766;-0.364558134926126;-1.86900850189886
1.56772979163118;1.72238913691326;-1.33101536625871;-1.74585172317419
3.12934772121964;2.08431446360821;0.228714006229627;-1.39555076305824
2.26092311754222;0.668615298022566;-0.641440829797241;-2.8228681655248
1.77107486698053;2.02216239162651;-1.1328590804995;-1.48092945663645
2.77038184989377;1.36681808993643;-0.13495790377953;-2.14786854080867
2.07766859558294;2.17236365207732;-0.828910853194187;-1.35390033212895
1.92843354503049;1.57033653229235;-0.979222451204722;-1.96748372714493
2.59572337840057;1.74737078414824;-0.312840687936657;-1.80198073557238
1.57004258002226;0.799905009984487;-1.33924925187363;-2.76094809470952
1.77467818316636;1.77827456286873;-1.13516465069875;-1.79404680230247
1.98304953999497;1.8736481966822;-0.92718716873205;-1.71010670156691
1.95860803358066;1.68596947180961;-0.951873119071872;-1.90918223026518
3.0038208686853;3.04830038749803;0.0932450926957381;-0.558208645343631
2.13579811563858;1.19012753366432;-0.77472734243336;-2.4276975351031
1.29451351633476;2.36577793700192;-1.61581136174254;-1.26331837919088
1.96172255851944;2.17503956721228;-0.948247270596012;-1.46527979073885
2.91155119474673;2.04792191797089;0.0020954141910654;-1.60356856765281
2.26118079584493;1.28020473592696;-0.647589254067401;-2.38239912559778
2.62515541028959;2.31922934726524;-0.282750205997269;-1.3544251806402
1.95216746872313;2.14883667986126;-0.954696699707371;-1.53580298227395
2.19337838647938;1.13727474903541;-0.712272371738237;-2.55828283276872
1.36115732408976;1.41848771016014;-1.54310546413832;-2.28791674974305
1.57537839788505;1.40346022096209;-1.32730428630408;-2.31371107118259
2.68761487471959;2.35636667571248;-0.213288366590365;-1.37148528415986
2.11297163381649;2.18962276355582;-0.785966710575113;-1.54882517478905
2.92240838420103;1.67323917507318;0.0256150639612506;-2.07571887885695
2.43495955561424;2.75925667708364;-0.459503115924552;-1.00012029265615
2.33517087427254;2.16536932212689;-0.556777668468346;-1.60433313653388
1.85590807784674;1.79302438508134;-1.03334061882242;-1.98690597358066
2.16272121982694;2.24401099805954;-0.723628736926569;-1.54604022266214
1.53619278403198;2.40816799245171;-1.34705021923699;-1.39188878041843
2.3788190033211;2.19977463280332;-0.501108055568738;-1.61016803218106
2.5648310202114;2.24867628752026;-0.311576197515265;-1.57103140401281
2.32354612453655;1.39999952209122;-0.549142083000416;-2.42935123415899
2.13445606154037;1.4291763103796;-0.734310024833344;-2.40968958539642
1.64624664583236;2.0179886501782;-1.21839074502808;-1.83025860339198
1.91188635154997;2.10351996445584;-0.948421338432772;-1.75397448899701
2.62546615878092;1.40342965393615;-0.230303974851101;-2.46316951546515
3.17138346949042;1.95773041431012;0.320374941658541;-1.91781579056248
2.57614426268011;3.09745462917577;-0.269867954921866;-0.786868404047254
2.73878182778456;2.2957276412739;-0.101990135879806;-1.59718954768734
2.39354102148281;1.92461864865053;-0.441750934312388;-1.97670718556541
2.78122903627955;1.93307659969931;-0.0483605897191605;-1.976480401033
2.53661818536737;2.08972606893258;-0.287055437278571;-1.82788654323484
2.34368691489373;1.47058757337245;-0.473853494799481;-2.45489697885656
1.87180205713052;1.79938776636342;-0.939380712549871;-2.13377311176328
2.95585029354422;2.3365723950475;0.151254897029691;-1.60405811272394
2.57722752139562;1.92557216408916;-0.220548973395118;-2.02231277846829
3.03891248055443;1.45421916168409;0.248180909010812;-2.5007034518564
1.94087754321347;1.8035744954269;-0.842598188205225;-2.15817789076318
1.2823412040599;2.22260532054311;-1.49368226750658;-1.74577836913223
1.78478111814406;1.43696966390836;-0.983600802781035;-2.53784912158095
2.48754668101901;2.5846810019053;-0.273009311952403;-1.39637676786315
1.74689586959149;2.02291684081198;-1.00565609206056;-1.96418576385225
2.04064916202937;2.91503646196261;-0.703726818136086;-1.07791897114114
1.83574439398759;1.37978985149232;-0.900290993895849;-2.61883048829404
2.02450675737362;2.01263884983366;-0.703029220515416;-1.99146090846908
1.77704296317472;2.24769155066349;-0.941830592624193;-1.76169076894993
2.35495588116296;2.17938471292558;-0.355089218096149;-1.83507266252924
2.13493845259221;1.80784107580796;-0.566114982204649;-2.21148091491623
2.25253184177759;1.48242472113049;-0.439368516665401;-2.54154660504469
1.68728547146441;0.994592551516054;-0.995300352293187;-3.03380433063875
2.11120207991626;2.42774255921826;-0.561907091099026;-1.60484547474785
2.89462640872748;2.21228955599692;0.231159291420972;-1.8242381320306
2.06345576110201;2.24867249147987;-0.590205455874148;-1.79153320804119
1.580078699045;1.57400503794285;-1.06361950970905;-2.46961561624865
1.7859324982353;1.92513733086028;-0.847653508618008;-2.12163630348774
2.35739190743355;2.1845956651396;-0.265942448880006;-1.86507434476762
1.9674666249099;1.99103755648782;-0.645482346617566;-2.06126839166216
1.37853631263153;1.70692328607279;-1.22390110602701;-2.34775851196891
2.17791653943486;2.80803313561226;-0.413890546988726;-1.24876380760228
2.10613673671618;2.07475864440251;-0.474925480823456;-1.98388160916822
2.2628810280274;2.082916560145;-0.307331449988964;-1.97729992167357
2.60008061989442;2.27455930561608;0.0408113529045496;-1.78697846508349
2.60640445197222;2.77459285569958;0.0581625699772385;-1.2880181414375
2.95909845535679;2.28998120590342;0.421960393796595;-1.773455667356
1.01220315609574;2.0250227790681;-1.51376187176724;-2.03899021268516
0.650125913182633;2.62932698567446;-1.86460540972647;-1.43501632096613
1.79283509553164;0.789487697344856;-0.710610548692284;-3.27494678733718
1.70788751600203;2.41434672947828;-0.784229121742878;-1.64994954401234
2.13027361697253;2.52483488397716;-0.350478493383122;-1.53909947049132
1.96256221537497;2.24155415660928;-0.506797376823858;-1.82180069264712
1.25280427113025;1.68169141262894;-1.20514205469507;-2.38086999059715
1.19276587998131;2.04311305017523;-1.25375356770837;-2.01844113894536
1.73213011578947;0.93339239170703;-0.702956115482294;-3.12694229783632
2.02295650849852;2.57072813755896;-0.400698139600942;-1.48816660364366
1.55355745461328;2.28003956803004;-0.85867583316903;-1.77718840733654
1.65355868145031;2.43866178700013;-0.747272483297545;-1.61666950925396
1.92576602454633;1.90133377700097;-0.463691340336545;-2.15187015022591
1.66686522140169;2.12101075240045;-0.711255293029388;-1.92983890889328
1.82277325476718;2.40494168786629;-0.544057001946882;-1.64332503780477
2.37696015275533;1.22544326504485;0.0213624232378354;-2.82000541329586
1.30211805049635;2.13277942891562;-1.04231780727895;-1.90960604267157
1.00582046917153;1.20562137266065;-1.32753679951209;-2.83345066636706
2.50667447666441;2.45992823050735;0.184300043365513;-1.57557797298411
2.05923089911409;1.42136780801342;-0.252272670483519;-2.61030926428335
1.72407749330095;1.80306691799626;-0.576684375117242;-2.22450788904448
0.880640181787875;0.620165803115384;-1.40952671295889;-3.40302631688851
1.17517030330547;1.63859192984879;-1.10457049913302;-2.37992286541852
1.05598234066189;0.413262690373162;-1.21352140531997;-3.60027365206594
1.54005601466516;2.32777631501552;-0.719417038631014;-1.68048120717671
0.849769098804032;1.84625599018466;-1.39989573166757;-2.15642549228376
1.39979015757838;2.38330248113011;-0.840302803870237;-1.61351224183471
1.82088023253264;2.16940940598051;-0.409897839337624;-1.82124433960209
2.24165844417398;1.87115404707136;0.0199141721383717;-2.1130376288408
1.38435856865956;1.53094169492349;-0.828648130675186;-2.44649270227192
1.24402145198179;1.8963836567952;-0.960551220747979;-2.07401258374254
1.8333835762434;1.17367029387151;-0.363065474087688;-2.78941977880771
1.46802993650715;1.62185133409225;-0.720614486658677;-2.33367398508722
1.84318595955269;1.33674424027969;-0.337981368991258;-2.61096611500567
2.82588786169182;1.36693488037435;0.651861796104561;-2.5727179966781
2.75656370845502;1.71263854722328;0.589338695916937;-2.21872458143378
1.14256382094948;1.38188877139909;-1.01820850845288;-2.54095844840226
1.53620207692312;2.23374710265115;-0.618476885992241;-1.68036137836063
1.51476486143097;1.76181036863663;-0.63418809740258;-2.14334197052413
1.29319576843123;1.79299050518967;-0.850409595912289;-2.10299123309599
1.6367369346342;1.65083898338991;-0.501904295051208;-2.23576462138877
2.09845994183989;1.26424395954355;-0.0355944405729312;-2.61278751481146
1.5531605602139;2.12837718317104;-0.576670959735284;-1.73890461956949
1.72317625043952;1.84716589172465;-0.402800871804952;-2.01019322867682
2.97401376190938;1.18965175529842;0.851513363380542;-2.65761323088246
1.19840474006618;1.73390718458099;-0.920994016529352;-2.10310027880588
1.62529720793341;0.374667608009256;-0.491380286555443;-3.45192247690938
2.25805939347987;2.15208696701027;0.143714949138181;-1.66392824912312
1.56594322396832;1.16486417658134;-0.54645168421369;-2.6404269029483
2.40907975362473;1.38640172431762;0.298252675709458;-2.40802252506809
1.33987855663938;1.76396285951969;-0.769766636760652;-2.019455673899
1.20688832844201;1.10636725153776;-0.901954025943603;-2.66591490968395
2.06229168204388;1.02382122734045;-0.0461175588291636;-2.737202529766
2.73466689723442;1.414869786569;0.626324205404885;-2.33477958177547
1.38852562352841;2.06099345583003;-0.720111058115772;-1.67717230882498
1.87293052420087;0.458635472090625;-0.236354231020598;-3.2679441920749
2.33405456696866;1.29695698977699;0.223764966819431;-2.41793815183399
1.32852563553395;1.25988432171719;-0.783122087007993;-2.44323382534314
1.82415254402822;1.96353570991982;-0.289197588466395;-1.72772021930261
1.81219851714553;1.44465569182675;-0.303186408530895;-2.23466031884614
2.41853942220952;1.42044664914395;0.30080665762833;-2.24686012665605
0.915454598264087;0.888735996718854;-1.20492862351531;-2.76649844244992
2.62520848024438;1.90786911393186;0.501874713851773;-1.73523474158629
2.1756350073215;1.62083827946167;0.0490521253859114;-2.01008176962996
2.3418515045106;1.80483734146657;0.211727402164815;-1.81385141100533
2.04062754936669;1.47049935859125;-0.0933195638790893;-2.13591665169578
2.09911743230643;1.12213452198547;-0.0389343119049261;-2.47197276689332
2.56199774994247;1.69104073685491;0.419569465366045;-1.89072785634967
1.84870891970675;0.82496087869927;-0.298353378036701;-2.74444488370083
1.74693745997312;1.31656015221401;-0.405008834626554;-2.24046417683191
0.911204391408542;1.47541861170454;-1.24586714378855;-2.06921111713031
0.680442234336815;0.797610746734109;-1.48199164834573;-2.73461696764609
1.64901741398007;1.41240868045031;-0.519010601758146;-2.10741543259121
0.847836122657139;0.654962078340871;-1.32601455608332;-2.85246319833779
3.23003961048052;0.746547634132199;1.05013336266443;-2.74849168405246
1.88172083070186;1.1227867959185;-0.304480172114188;-2.3598891851273
1.52487405133468;1.73908425088911;-0.667860301700593;-1.73126052883068
1.57811142408615;1.27573858342066;-0.621386336282115;-2.18231523024541
1.21445419548889;0.939099249867381;-0.992030820887638;-2.50671270416052
1.96247029891278;1.57324696064814;-0.251219510319384;-1.86038129245169
2.1677286853098;2.08673536859862;-0.0533759995136174;-1.33477616533105
1.59403889166437;1.95394195442001;-0.634688561961173;-1.45553125723957
2.3787870066232;1.65595295090355;0.142227848853235;-1.74157434427456
2.57790088601762;2.10285021279249;0.333297176471987;-1.28284090031609
2.59898797975065;0.784578792920285;0.346132176538802;-2.58939941070872
1.61900431704831;1.51069897235338;-0.642306886715343;-1.85170485444153
2.00047051897984;2.10686421570456;-0.269500256761771;-1.24412397482788
2.01447024698333;1.51082299520279;-0.264352801780853;-1.82892007178112
2.29410600235254;0.154462240630719;0.00624807164576613;-3.17421880771044
1.80553235511926;1.21141388055716;-0.491536423987962;-2.1064040652039
0.953243797236332;1.18135594160501;-1.35320325293612;-2.12581203876568
2.07610688567027;1.72936768709876;-0.239877838611364;-1.56737835220675
2.10078575666752;2.09072550948253;-0.224883340511663;-1.195834882815
2.55949660036912;0.454072881452197;0.2240100364543;-2.8225432725503
2.52443595440827;1.13564244022324;0.179008523122223;-2.13127989326436
2.33623829715923;0.857695234390031;-0.0192412618083487;-2.3997868335643
1.69043818790263;1.22205932086467;-0.675195457802955;-2.02624221332091
2.36079326743467;1.17095777013826;-0.0150897809835306;-2.06843298148497
2.96272740884277;2.23490427863721;0.576507343458336;-0.995852493360987
2.86909121127051;1.08272017142587;0.472449694516596;-2.1396969348918
2.04888246007657;1.68487578590623;-0.358262385549654;-1.52951696003694
1.93393629652078;0.385308179653763;-0.483786824828827;-2.82138563776351
2.81403177560479;1.14954339193022;0.385663663558348;-2.04978185602854
2.2972691982513;1.43073013978144;-0.14180365763568;-1.76156433351146
2.2154860040612;2.18813435962229;-0.234345906130762;-0.997479946651523
2.16253730396771;1.98609449400425;-0.298101690111344;-1.19319950008378
1.14764413304692;1.18350052594987;-1.32384215418733;-1.98983289413556
2.24123230447452;1.40619678573505;-0.241135590409322;-1.76154405348116
1.89813830322857;1.76291258919704;-0.595140273210117;-1.39961641128398
2.96705125259679;2.17567610010417;0.462839738363807;-0.982021810718979
1.80582532651097;2.88716619577483;-0.709335087165143;-0.266082075905759
1.86935390310597;1.59587873511315;-0.656766181587983;-1.55331462594092
1.67394616650594;0.615924428918691;-0.863138434248269;-2.52961210625514
1.63486033150994;1.12154174876039;-0.913187673005103;-2.02073424009436
2.69526650278896;0.795647039038365;0.136261677765072;-2.34375903489269
2.93968736090007;1.56920603675531;0.369737212760311;-1.56771092739501
2.61048525757003;1.17996954772555;0.0296056939164143;-1.95483445770762
2.93514701018765;1.40138527132319;0.343358068974487;-1.7316777179845
2.90215265086844;0.917249919526766;0.299478890050981;-2.21444835438139
2.90459015952735;2.24083470470674;0.291060280796002;-0.889873727044227
2.10889857979689;0.697608123147377;-0.515456254017304;-2.43246913319438
2.99774162168572;0.355988405272095;0.362596199095779;-2.77381133153284
2.8745966133359;2.00495683607649;0.228700439577636;-1.124931353165
1.74157442748942;1.93956338917074;-0.915027670649038;-1.19078423943505
1.75239584345195;1.3415730768687;-0.914861181242282;-1.78961403010426
2.52657941429833;0.336022447081763;-0.151272786611786;-2.79640304006877
1.89690441507919;1.79918599486657;-0.791474965006908;-1.33488723904304
2.81237139956033;1.70634797705556;0.113541415771959;-1.42979007285826
2.3812549793346;0.619859464990293;-0.327942142387091;-2.51875873320368
2.03972982188007;1.63474538104828;-0.67974174925089;-1.50677304580663
2.9042512936351;0.929178731154355;0.174608465446526;-2.21566651972238
1.68800924731514;1.07401124096666;-1.05169705433882;-2.074573312499
1.94440040714317;0.648328615988695;-0.805256686055883;-2.50439553025627
2.98576003772342;1.13923614822341;0.2262744800628;-2.01802825540203
2.17975309192794;2.29340603303224;-0.589429451193038;-0.868796740402476
1.44919264931484;2.07831061748493;-1.3295523359382;-1.08921132905644
1.99849571393467;0.52813502631407;-0.789674886459481;-2.64506923730663
2.24450437683558;0.724267029951677;-0.55295112819517;-2.45496948352131
2.24375020026065;1.49309579619427;-0.562843739340274;-1.69251354817112
3.35524166435988;1.96317659896759;0.539665219863037;-1.22914287187787
2.37107238759753;1.26383088929851;-0.453321635108321;-1.93553072659911
2.26870727943404;1.31487503324533;-0.564333690857475;-1.8918495022489
1.8749583504157;1.20920112789926;-0.966559712047072;-2.00518684353038
2.59995389526565;2.29983907880655;-0.249881483496776;-0.922481873734719
2.48308542531435;0.848845821493056;-0.37491121866515;-2.38165783817971
2.74412825525335;1.1765642075002;-0.121870426714263;-2.06236202115596
2.56993819961101;1.33477607254663;-0.303902239373684;-1.91280042789136
2.91107759930151;2.07914471468;0.0295499648542303;-1.17729100951349
3.09608308803;0.815946178695228;0.207016711839395;-2.44954002207847
2.12699242317648;0.778809780599206;-0.769461508723309;-2.49591047937004
3.34124134725094;1.98645157244987;0.437560948169625;-1.29768518693582
1.97018812615874;0.712815960791049;-0.940556123161975;-2.58091053743432
2.34982696933776;1.13118488419268;-0.567824018284467;-2.17228973866362
3.35486833983923;2.91047622463698;0.430469894129518;-0.402897221087528
2.13381407320732;2.06263911343337;-0.797168234288274;-1.26077782114577
2.42619921589029;1.54418161720065;-0.511192477025971;-1.78942177060876
2.01099981853704;1.60326736186569;-0.932618168407301;-1.74066135515338
1.47825779331163;2.01166893356704;-1.4714003466365;-1.34271582634485
1.58814019192898;1.55970836519521;-1.36736889413029;-1.80525505957787
2.5531878654527;1.4260470119944;-0.407977689690932;-1.94961078066545
1.93008595680447;1.3697172266458;-1.03653083490493;-2.01674615640582
2.54592741572417;1.34037323621117;-0.42592919933932;-2.05699965702935
2.79894770555105;2.48177236182326;-0.177934127473005;-0.926605090716519
1.70494973339795;0.912780646944748;-1.27673481551422;-2.50668935904346
2.43964227396912;1.3470687261599;-0.546619574651028;-2.08357269760116
2.74235412435624;1.75396175345304;-0.248255454825966;-1.68792121157256
2.51600688144271;1.96397894493526;-0.478711673098197;-1.48920825835776
2.33807155726452;1.77613922408689;-0.660512740427019;-1.68840586459673
2.42263548782234;0.586033885021717;-0.579567648145267;-2.88991343990794
1.88136850083885;3.29981393049867;-1.12419601362133;-0.1875717442852
2.34110463230613;1.96784665085418;-0.667553134174838;-1.53100462085644
3.62039404631414;0.547481741917954;0.608916569433137;-2.96285233670842
2.0220719339653;2.20730655175617;-0.991950216922956;-1.31451717056995
2.0255063351995;1.74047579036424;-0.990776572639467;-1.79283431556763
2.33506255226021;1.57223367778901;-0.683181833443562;-1.97254891185793
2.90652674039495;2.22125640984193;-0.113378628085405;-1.33497370449293
2.14319583078472;1.72793466645772;-0.878076021810253;-1.83970773543614
3.47050081587883;2.21939280034554;0.448156689108302;-1.35961661397298
2.35002046059304;2.31719350713389;-0.673104151638662;-1.27312828880931
2.35122620686947;1.57968862416277;-0.672401213514012;-2.02188412765709
3.13757371436865;1.80491019996416;0.113705918827722;-1.80784689836041
2.09845518883896;1.80199188134145;-0.925393280012237;-1.82187628952884
1.99348013435252;1.74687274760086;-1.0300869797822;-1.88802567146497
2.36955891031484;2.09795554269921;-0.653463751227434;-1.54788505270064
2.03382479178365;1.9061783051728;-0.988388579069534;-1.75050899040515
2.31752659104762;1.85273182815543;-0.703611393617912;-1.81469943117473
2.89612666231673;1.88166200950072;-0.123661455547956;-1.79640056929254
2.55998340393208;1.95757261694764;-0.458164612731507;-1.730995262065
2.17535487619908;2.15391957016204;-0.840844099949081;-1.54501167360708
2.56875531824432;1.45118854774241;-0.445173312438789;-2.25794956056329
2.68906957387145;1.7673832171899;-0.322261209295706;-1.95179251788718
2.22115982308104;2.20559165575223;-0.787236174763313;-1.52343741119137
1.86023629721675;1.31566035171566;-1.14488047124238;-2.42302277155694
1.96705308780819;3.0074884566697;-1.03444234126521;-0.740639521567032
1.87309465914546;1.91032943312254;-1.12444671169082;-1.847028807263
3.44024491371459;1.45941821447063;0.446976177544781;-2.30695435244404
2.54107559170058;2.49637925393102;-0.447616760516283;-1.27879203020678
1.95383996366301;2.85844615775331;-1.02997712766566;-0.925302362192361
2.17416894099773;1.95565423934068;-0.804476112100199;-1.83644223941351
2.39260434128028;1.94210617215831;-0.580578916934592;-1.85810513845564
3.11911070127539;2.02634272320774;0.151665657672994;-1.78175231838611
2.28233199463952;1.7714254009847;-0.679108682638702;-2.04432250183457
2.72283669215589;1.72452230636367;-0.232335774151961;-2.09864103750581
1.7488013634515;1.26373738180275;-1.19983708114553;-2.56659294476362
2.73859072642918;1.61389517488693;-0.203246322031822;-2.22334225768401
2.36849460111763;2.42064769273844;-0.566278291220206;-1.42323133168459
1.89071552248273;1.28450878893811;-1.03673521920282;-2.56574062022948
3.50412260448104;2.45451016544819;0.584245153034576;-1.40183507559278
3.03285327157808;1.83330557732245;0.120788465313273;-2.02886380096414
2.13880548261536;1.70147933964162;-0.765218151447308;-2.16624491923737
2.80807115972205;1.46958138603004;-0.0876881276294398;-2.40342406263107
2.27906208048571;1.42699377490643;-0.608213071846992;-2.45101164618979
1.91061818767437;1.57940382937902;-0.967959914549918;-2.30331731512236
