5.970811926215655596e-01 5.337686872998647081e-01 2.941066898321317291e-01 3.630329107557238033e-01 3.542419148447323862e-01 3.505646629489916344e-01 3.500442339415622550e-01 3.501796578373155278e-01 3.501893560570856767e-01 3.502140732199685025e-01
4.139896262202886201e-01 2.861027718992341096e-01 2.844628974083854844e-01 3.765752083926463545e-01 2.822744527869888720e-01 3.484563265603333737e-01 2.753636024044324726e-01 3.831112985971423246e-01 3.320137007436086418e-01 3.328639954892639308e-01
7.034051666936016467e-01 6.225861822648590671e-01 5.960489316946330218e-01 4.032173359069764484e-01 3.964499544714893409e-01 4.544137568134151151e-01 4.439951331302752768e-01 4.339924865411757260e-01 4.348195198657355265e-01 4.327462702759304891e-01
4.991344623726739482e-01 4.122907712816299974e-01 3.271586359881140105e-01 3.103617843990642555e-01 3.124708174129062210e-01 3.127398857710649849e-01 3.128987170003253437e-01 3.129173091214745295e-01 3.129188567424177059e-01 3.129186237391687886e-01
5.439862844848235568e-01 6.451413504205270044e-01 5.101032797654894146e-01 4.888855143035384376e-01 4.999231422164008842e-01 5.032306316003423152e-01 4.948804578986500946e-01 4.971842965058078656e-01 4.924729503444401635e-01 4.959982142181852960e-01
8.529423672999775219e-01 7.846215305281466490e-01 5.123802709275316891e-01 4.898971442929249687e-01 5.174886025376312926e-01 5.094771844218245471e-01 5.076915084607830364e-01 5.095066223801042460e-01 5.088051491839474805e-01 5.091473852337431438e-01
6.517420954839864278e-01 8.151785623480998222e-01 7.833306413680870550e-01 8.367338060206577222e-01 7.344747199133807580e-01 7.638688666416796336e-01 7.183596894465319460e-01 6.816219472731775975e-01 5.694739020549034469e-01 4.024459014147474534e-01
4.011578047867471186e-01 1.907462896035936883e-01 2.176156390961017095e-01 2.111659863784649538e-01 2.113215020397882782e-01 2.114927564791002357e-01 2.114807803846026901e-01 2.114873204817681873e-01 2.114846605833333726e-01 2.114856429977985119e-01
5.037365787265418726e-01 3.988562791963030651e-01 2.697117063469397502e-01 2.136615556784640380e-01 2.949419902045012920e-01 2.608006027153643158e-01 2.151369678013735909e-01 2.254569230201584618e-01 2.641277546042242186e-01 2.237491891925398602e-01
8.390987840747738957e-01 9.564563586934239359e-01 8.071337553269603005e-01 9.431166445894932915e-01 9.099694055680829230e-01 9.301602632361148926e-01 9.251806704246734459e-01 9.302488275480440549e-01 9.286215732508422693e-01 9.331003206215618961e-01
