5.581941738112368157e-01 2.972269923605436737e-01 3.671478986707831238e-01 3.539655147488257603e-01 3.608578785282129942e-01 3.603772740750356696e-01 3.602850479746185219e-01 3.602683824466216822e-01 3.602653262003330248e-01 3.602648732925798347e-01
1.484725192431164409e+00 1.223589013697615302e+00 1.224436550734336215e+00 1.038559369256387477e+00 1.083053691256065987e+00 1.084791202329523419e+00 9.700427712818938675e-01 9.153716922425940705e-01 8.804301496372364255e-01 8.756916558764269443e-01
1.189397495538845106e+00 4.793941807311311032e-01 2.667278368560818125e-01 2.171162260488414542e-01 3.058002162315143213e-01 3.018306880331926290e-01 3.043192712488604346e-01 3.044726231265015293e-01 3.046216206484620437e-01 3.046484538838061251e-01
9.566702410358369768e-01 1.129598836286374697e+00 9.367874097379094156e-01 9.623652217819200771e-01 8.966258275960318214e-01 8.358799933907894442e-01 8.050127060753011765e-01 7.826721413458036514e-01 7.614851201653498602e-01 7.450314362394107048e-01
2.754460125865323405e+00 1.685819819340817594e+00 1.301461347879644181e+00 1.431200078393585429e+00 1.401555400328644119e+00 1.374900872901313020e+00 1.442518679599703368e+00 1.316617296065501153e+00 1.317888674487875944e+00 1.170407763118191502e+00
1.064550447206046302e+00 5.229771276469297181e-01 5.113302078159086550e-01 4.812082263985026365e-01 5.183487123324581614e-01 5.093923342358159800e-01 5.101834744505747699e-01 5.099435309630421242e-01 5.099564945325305576e-01 5.099468574458533299e-01
1.317991678633839481e+00 1.178329664691341927e+00 8.238390165354828598e-01 8.295777916995639156e-01 8.661847797796580206e-01 6.555353420603737824e-01 5.706989736993851592e-01 3.406439020483761349e-01 2.729304142258171528e-01 2.685139020778447017e-01
1.343384600148662900e+00 5.371012595571975634e-01 3.593904259926006262e-01 2.309451831057930948e-01 2.046370578928705108e-01 2.114497842340040401e-01 2.112248038082986945e-01 2.111858840341353794e-01 2.111700805286355065e-01 2.111680562397002248e-01
2.257248203358050986e+00 3.723341887538653139e-01 6.726156471145151583e-01 4.319074317697803589e-01 2.284790673347092960e-01 1.882354099337440745e-01 2.215082803867930716e-01 1.850211431843434284e-01 2.343660788828483832e-01 1.845006795152281942e-01
1.836388156890069068e+00 5.298983777616947943e-01 4.143524770650949263e-01 3.890174424578811130e-01 3.809523271499055674e-01 3.766003897113849308e-01 3.741333699385546718e-01 3.726650652837579791e-01 3.717795227679531744e-01 3.712374101041011620e-01
