5.970811926215655596e-01 5.080801892815940413e-01 3.581678039600451613e-01 3.510410777730476051e-01 3.505051316977588760e-01 3.509037478182643333e-01 3.498715392788792067e-01 3.502520394870135556e-01 3.501793193420044137e-01 3.502214687236563928e-01
4.139896262202886201e-01 3.018090813524320626e-01 2.953609183052145482e-01 6.012569142211937612e-01 3.484998622405859892e-01 4.283479600890026662e-01 4.318482652027820223e-01 2.920620456672244347e-01 2.823034989216843815e-01 7.327909841170535676e-01
7.034051666936016467e-01 6.546304858217876221e-01 4.649262046763533718e-01 3.928007587553791757e-01 4.709762497390986846e-01 4.301122181367296737e-01 4.545745557087779720e-01 4.104791959578175109e-01 4.545308904235208503e-01 4.087943799936019085e-01
4.991344623726739482e-01 3.288931391962767736e-01 3.001501120998619765e-01 3.146229498751177411e-01 3.133362308385803652e-01 3.128250526910190676e-01 3.129212527823669876e-01 3.129177488754498193e-01 3.129189026101115711e-01 3.129185113957801412e-01
5.439862844848235568e-01 5.758253081159139253e-01 5.027502908282416305e-01 5.214401138671945768e-01 5.076140842008515230e-01 5.044832440782792693e-01 4.997446689293654210e-01 4.960487913737967602e-01 4.952535721629299226e-01 4.939600145203747461e-01
8.529423672999775219e-01 6.585829087330548059e-01 6.355234408044252437e-01 5.427773027003285344e-01 5.076253375550028313e-01 5.021161547590325958e-01 5.078440830363677438e-01 5.091917713192318784e-01 5.092114280689646888e-01 5.091204296396760753e-01
6.517420954839864278e-01 7.933497420421125046e-01 5.625511559841751552e-01 3.348477877152408744e-01 2.765038518166380022e-01 2.843458270699711354e-01 2.799949360442271495e-01 2.808084810648973639e-01 2.807521491819054971e-01 2.807426009437879455e-01
4.011578047867471186e-01 2.242251445618754779e-01 2.131797449253504950e-01 2.121656476970277538e-01 2.114845482649340691e-01 2.114858587590571493e-01 2.114977556373849044e-01 2.114783103661770913e-01 2.114887463008978397e-01 2.114837021727128397e-01
5.037365787265418726e-01 2.789842688467601972e-01 5.253298632036181859e-01 2.354024815163079654e-01 4.623076044238839666e-01 2.228441510459679697e-01 5.757642529498564476e-01 2.646719376488161912e-01 4.225191620777642987e-01 2.226649833563738301e-01
8.390987840747738957e-01 8.468300331681735127e-01 4.747350152461843331e-01 5.742704971385491630e-01 3.450065518094647121e-01 3.309736228207859621e-01 4.645093634027461782e-01 4.409396132063619911e-01 4.131149134479619733e-01 3.848029174189182555e-01
3.742466487144033294e-01 3.171265498451001918e-01 3.639513068685065189e-01 3.269514997976285531e-01 3.267382053257070762e-01 3.256420439093989372e-01 3.258231755328480639e-01 3.257497212866700687e-01 3.257792380575271207e-01 3.257645468476410566e-01
8.495144112744411613e-01 8.217235729088192553e-01 9.535394572847375461e-01 1.008526502540239012e+00 1.001853757854623383e+00 1.055734747652240069e+00 9.856956920721380300e-01 1.027120524921085076e+00 9.904921967137221284e-01 1.027073639963543616e+00
6.730463142163043422e-01 8.364039040094752853e-01 7.904978901453095785e-01 8.647212711993486067e-01 8.276637753167095379e-01 9.295399186201137587e-01 8.332350723941707171e-01 9.154105740896308907e-01 8.346618801497349693e-01 9.258429375443747444e-01
